strain_code,AngularSecondMoment_median,Contrast_median,Correlation_median,HaralickVariance_median,InverseDifferenceMoment_median,SumAverage_median,SumVariance_median,SumEntropy_median,Entropy_median,DiffVariance_median,DiffEntropy_median,InfoCorrelation1_median,InfoCorrelation2_median,shape_area_median,shape_solidity_median,n_colonies_used,Species
TFCN_49A-1,0.11455520143330544,0.8732839401725054,0.6938953790682958,1.2549741053294028,0.7463630847361191,43.100647528899046,4.146612481145354,2.925648594678452,3.686604735650878,0.0157252123506101,1.3644388796025402,-0.24568685275381558,0.8085718720006982,38101.0,55.10145871296841,4,Rhodotorula paludigena
TFCN_4M-1-2,0.0976834827329447,0.7296069429682956,0.7052031598498916,1.2363425923136262,0.7438861188982229,41.16231533374397,4.2157634262861166,3.002935142787707,3.777378282988499,0.0168764203695521,1.302056983439659,-0.2460432621929221,0.80881275408942,37131.0,54.19082481272058,4,Rhodotorula mucilaginosa
TFCN_4M-1-3,0.1150880934506154,0.90322010568114,0.6348108936134227,1.1661654836190536,0.7334477602844482,44.33353673787411,3.9339836513669297,2.940756619503614,3.660574722976546,0.0158982826107662,1.3937783496476577,-0.2230720239257393,0.780643098016459,31395.0,50.0224097123552,3,Rhodotorula mucilaginosa
TFCN_4M-1-4,0.1144509223151223,0.7287883841560987,0.6830912887986262,1.1505782552269608,0.7456570488234301,44.89896087018408,3.873524636751597,2.93966598087172,3.658989239260983,0.0158935320611415,1.3076141396417764,-0.2458532368179884,0.7998417656771251,31007.0,49.710210561023736,1,Rhodotorula mucilaginosa
TFCN_4M-1-5,0.13572972777598863,0.75638769511349,0.6965122766248246,1.2633870731587535,0.7561995967036612,46.389672686815445,4.297160597521554,2.900555738704584,3.5699634082587988,0.01563380261010015,1.3036224398178633,-0.25853977213485724,0.806799897540228,39173.0,55.47089231514272,2,Rhodotorula mucilaginosa
TFCN_54D-1,0.1213378614088288,0.8276632648943281,0.6894735348120014,1.264149519093479,0.7471765891278173,44.231984047340475,4.186816515040846,2.943466199269877,3.6861975955285833,0.0157917706846197,1.3524244375184853,-0.2441372715219404,0.7975772070273837,37967.5,54.87552749407577,4,Rhodotorula mucilaginosa
TFCN_54D-2,0.1356426162904545,0.8272145002957506,0.6721254702378023,1.3866072654340655,0.754384541856179,45.8379200200873,4.791348043788503,2.915165208501622,3.620968276287419,0.0155748553747946,1.3511002301215211,-0.2577261594662933,0.8097071018421046,35973.0,53.415942127210286,3,Rhodotorula mucilaginosa
TFCN_7-9-3,0.0858456331326728,1.1967002197485934,0.7370193993742433,2.282057502295132,0.7185367966094973,42.07956751739509,7.931529789431579,3.359907755997631,4.244218227326612,0.0152137217396236,1.49615408171112,-0.2866995477068599,0.8698377755828002,35969.0,53.206762705938985,1,Rhodotorula diobovata
TFCN_7W-292-3,0.15532486473103504,0.9487004528296126,0.6935418486682572,1.6045548404314047,0.7657483734400417,46.32565838772402,5.432869030576967,2.838092991784656,3.4769897867239434,0.01599782669428465,1.3616138644883358,-0.269814870093002,0.8130664466195698,48084.0,61.81676081909666,4,Rhodotorula dairenensis
TFCN_7_6_3,0.128409042279759,0.7468496851468969,0.6690699375760539,1.1298398810306622,0.7486345875080879,44.91647744550024,3.7725098389763048,2.902034271240343,3.61758226776172,0.0157705890285031,1.3176272625743164,-0.2383996652597998,0.7891281312430106,28095.0,47.300063541585445,3,Rhodotorula diobovata
TFCN_86A-12,0.12232018467440589,0.9116321084481296,0.678701441462519,1.4696598518468065,0.7485697515792898,43.07550023257478,5.050383219581363,3.00449941746138,3.737485433002121,0.0161154032603764,1.3821126822175474,-0.25448313132309547,0.8218727991484331,35880.5,53.42383154587508,4,Rhodotorula mucilaginosa
TFCN_86A-3,0.11556067915987076,0.689263544575298,0.7006359336264407,1.17465579602586,0.7553259041397486,42.06267521954861,3.9260642453341172,2.9435166649540214,3.618399502847823,0.01658313795997575,1.2725840011809417,-0.2648195173231275,0.8169949089520147,41358.5,57.364074051628705,4,Rhodotorula mucilaginosa
TFCN_86A-6,0.1338590949797119,0.8218821341928828,0.6053887175223653,1.04254011011966,0.7433772364866957,44.33311848225584,3.3482783062864883,2.8119083427515696,3.5600143905201103,0.0160368622141991,1.338774731730378,-0.1998735545651102,0.7387455181610039,40984.0,57.11046512260416,3,Rhodotorula sphaerocarpa
TFCN_86A-8,0.12302242023476725,0.9988970797914979,0.6164564777283623,1.2812285660352174,0.7421081277538268,43.53959375614082,4.197317642731377,2.92923124555175,3.71795871900267,0.01586569009662845,1.4109592036500187,-0.22131128662303606,0.7810547447253353,35256.0,52.82002570737495,4,Rhodotorula sphaerocarpa
TFCN_86A_5,0.1201372452693879,0.745993833867644,0.7431036262109542,1.398882790574504,0.7598595327562254,47.25436903379803,4.92222794893172,2.9654504257558303,3.6548509839377354,0.01631505746844935,1.28925879400892,-0.2970569710960398,0.8564319648515608,41275.5,57.217696289060086,4,Rhodotorula sphaerocarpa
TFCN_86C-10,0.10784649509187405,0.8744785823319619,0.6550612952452259,1.2648016266064417,0.7306920818400551,43.72500001811298,4.184727924093863,2.978349161282387,3.797520768482039,0.0153041013735675,1.3838112974506682,-0.2167919646472189,0.7743576012790934,37683.5,54.72587173115474,4,Rhodotorula sphaerocarpa
TFCN_86C-7,0.1074158073239159,0.9894091963265719,0.6930108301303564,1.5314097991595688,0.7452134101855495,42.50263127265817,5.136230000311684,3.108471941721182,3.8978485248838615,0.016036924581895498,1.4046500918092844,-0.2608157603763075,0.8340414753028678,39458.5,55.90992538196319,4,Rhodotorula sp. clade I
TFCN_89D-3,0.1027939962945531,0.8888293083369848,0.6506139227167821,1.4046295902765564,0.7255125861348029,41.01594792503755,4.577664541189705,3.0454752716162634,3.9091324858648235,0.01613176685227495,1.3856878022162662,-0.23265248735759655,0.7950327842701955,32632.0,50.94882983155252,4,Rhodotorula mucilaginosa
TFCN_98A-10,0.13187195402001056,0.7973699366576459,0.5907163637657722,1.0409857666423434,0.7525131331673567,43.88729081822682,3.3384541410187865,2.8043271343123077,3.525803371251838,0.0164071592610227,1.3252399841008837,-0.21458122571321386,0.7571900749320148,41048.0,57.05801934174318,4,Rhodotorula mucilaginosa
TFCN_98A-5,0.1075651684312996,1.0981318695431488,0.646517800560275,1.5550377941684983,0.7226143656582584,41.60026031177799,5.122019307130586,3.0776949424334905,3.9950322936936336,0.0154611385056238,1.4550477264850106,-0.2269970310193448,0.7817757466485278,29650.0,48.575897564588615,3,Rhodotorula mucilaginosa
TFCN_98C-3,0.13566921995846526,0.8510851418550428,0.6822705837598164,1.3515706429323089,0.7508894509691997,44.140027668886226,4.555197429874397,2.927320590119944,3.6541060875128832,0.015916741133113102,1.3581689122972214,-0.25097068013119855,0.8031968339308259,38701.0,55.49733552548375,2,Rhodotorula mucilaginosa
TFCN_98C-5,0.1137486368407198,0.8774471295205879,0.6730354497192322,1.2699982880008633,0.7408859823096798,43.66409203088963,4.149701684977117,2.9705994580707267,3.7656040897218337,0.01590367552318555,1.366769870542201,-0.24462536240356325,0.7959483057417636,34115.0,51.77252925635568,4,Rhodotorula mucilaginosa
TFCN_98C-7,0.1024125036291738,0.704501223613163,0.7173427623619165,1.1819075338145097,0.7589953668388095,41.72457989757425,4.038746485913208,2.975343872104223,3.703144724983611,0.016996090661628202,1.2790845336417085,-0.267025055297327,0.8243098460581371,38951.5,55.64324255998727,4,Rhodotorula mucilaginosa
TFCN_98C-8,0.11790418162041805,0.8756728009772592,0.675948929143569,1.3502513071632976,0.7436606758776029,43.18657050920092,4.525332427675835,2.96628343690925,3.731649627072315,0.016226295665991097,1.3634705426509144,-0.2406693489446086,0.7987483368910223,42111.5,57.83118039685248,4,Rhodotorula mucilaginosa
TFCN_98D-11,0.1172182555399188,0.8547227184717006,0.7056108114259874,1.4526259254566014,0.7508354807664532,44.57199490885101,4.955780983354856,3.0064717674251957,3.710075175174557,0.015920212677624,1.3557229137685791,-0.2772251038908172,0.8406646757991794,34910.5,52.67411562329491,4,Rhodotorula mucilaginosa
TFCN_98D-7,0.1069979821651028,0.9078142277856164,0.6797594229928937,1.4180736875182731,0.7469353546240154,43.380667561409325,4.764480522288352,3.0535790962407967,3.8452598567934846,0.0153154884697936,1.372649670121533,-0.2646666918119277,0.8313913098967007,40347.0,56.712701383910535,3,Rhodotorula mucilaginosa
TFCN_98D-9,0.1263753122677084,0.8919210674889211,0.6871030226699536,1.4891578080495265,0.7571966747568553,43.93077813412327,5.025137807050555,3.0146628212934408,3.725620668817723,0.016096890209402,1.3605809266143498,-0.2511329733369672,0.8026610599484796,33443.0,51.49782285200252,3,Rhodotorula mucilaginosa
TFCN_S22D-1,0.1251860944036823,0.9891767192610827,0.7119998759498305,1.7424390274199195,0.7477184430826553,44.78157705862751,5.966919031064606,3.108479183704905,3.825163058819098,0.0157872586614489,1.4074092795308422,-0.2678120437745888,0.8452562640589769,43487.0,58.80556900631929,3,Rhodotorula taiwanensis
TF_CN_186CL4_2,0.1161987313069549,1.0247153956271775,0.6488933603399711,1.462635146952806,0.7399465029370039,44.79396347461029,4.825825192184311,2.964905113159489,3.7529832474657616,0.0155111468410274,1.4088592248388416,-0.2325925852340672,0.7905958538089541,39752.0,56.2461895237236,3,Rhodotorula mucilaginosa
TF_CN_86C_3,0.134480908753905,1.0211609279307328,0.7067753475189662,1.7485700503837194,0.736416937213825,47.331905420548054,5.973119273603686,3.0352313474476937,3.7956407345842584,0.01482714249524915,1.4260799567700215,-0.2667542543508584,0.8274379631117865,43608.5,58.72898347891967,2,Rhodotorula sphaerocarpa
