row_id,strain_code,species,fraction,peak_area
51152,DBVPG_6121,Rhodotorula toruloides,cell,103387
51152,DBVPG_6803,Rhodotorula mucilaginosa,cell,90132
51152,DBVPG_10075,Cystobasidium sp.,cell,56628
51152,DBVPG_3778,Rhodotorula mucilaginosa,cell,56622
51152,DBVPG_10882,Rhodotorula mucilaginosa,cell,0
51152,TFCN_1A-1-3,Rhodotorula mucilaginosa,cell,67231
51152,DBVPG_4962,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_5236,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_6195,Rhodotorula diobovata,cell,0
51152,DBVPG_7019,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_10753,Rhodotorula kratochvilovae,cell,55357
51152,DBVPG_3780,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_10886,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_4963,Rhodotorula mucilaginosa,cell,0
51152,TFCN_25-332D-2,Rhodotorula mucilaginosa,cell,58266
51152,DBVPG_5757,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_6202,Rhodotorula diobovata,cell,70580
51152,DBVPG_7021,Rhodotorula graminis,cell,39210
51152,DBVPG_10780,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_6083,Rhodotorula graminis,cell,0
51152,DBVPG_10937,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_4964,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_5758,Rhodotorula mucilaginosa,cell,0
51152,TFCN_98A-5,Rhodotorula mucilaginosa,cell,83880
51152,TFCN_2M-1-4,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_6593,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_7323,Rhodotorula paludigena,cell,30558
51152,DBVPG_10348,Rhodotorula sp_clade_XI,cell,0
51152,DBVPG_6092,Rhodotorula mucilaginosa,cell,0
51152,TFCN_17-333M-1,Rhodotorula mucilaginosa,cell,57136
51152,DBVPG_5225,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_5759,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_6649,Rhodotorula mucilaginosa,cell,0
51152,TFCN_340-3,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_7539,Rhodotorula kratochvilovae,cell,32595
51152,DBVPG_10383,Rhodotorula kratochvilovae,cell,111869
51152,DBVPG_6740,Pseudomicrostroma phylloplanum,cell,0
51152,DBVPG_5226,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_6081,Rhodotorula glutinis,cell,0
51152,DBVPG_10619,Rhodotorula mucilaginosa,cell,0
51152,DBVPG_6741,Rhodotorula mucilaginosa,cell,0
51152,TFCN_100D-1,Rhodotorula mucilaginosa,cell,0
51152,NRRL_Y-2474,Rhodotorula graminis,cell,46385
51152,NRRL_Y-2504,Rhodotorula dairenensis,cell,0
51152,NRRL_Y-2510,Rhodotorula mucilaginosa,cell,0
51152,NRRL_Y-7192,Rhodotorula sphaerocarpa,cell,0
51152,NRRL_Y-12923,Rhodotorula paludigena,cell,41330
51152,NRRL_Y-17376,Rhodotorula araucariae,cell,221404
51152,TFCN_340-1,Rhodotorula mucilaginosa,cell,44602
51152,TFCN_17-267M-1,Rhodotorula mucilaginosa,cell,0
51152,TFCN_48A-15,Rhodotorula paludigena,cell,215482
51152,TFCN_25-332C-1,Rhodotorula mucilaginosa,cell,111923
51152,TFCN_17-334Y-3,Rhodotorula mucilaginosa,cell,53765
51152,TFCN_102C-2,Rhodotorula mucilaginosa,cell,0
51152,TFCN_270H-1,Rhodotorula mucilaginosa,cell,0
51152,TFCN_107C-3,Rhodotorula mucilaginosa,cell,0
51152,TFCN_33A-4,Rhodotorula mucilaginosa,cell,0
51152,TFCN_152D-4,Rhodotorula toruloides,cell,69306
51152,TFCN_7-9-2,Rhodotorula diobovata,cell,185028
51152,TFCN_17Y-278-1,Rhodotorula mucilaginosa,cell,0
51152,TFCN_43A-4,Rhodotorula paludigena,cell,205673
51152,TFCN_25-331D-1,Rhodotorula mucilaginosa,cell,65044
51152,TFCN_25-333C-2,Rhodotorula mucilaginosa,cell,0
51152,TFCN_270H-2,Rhodotorula mucilaginosa,cell,0
51152,TFCN_105A-2,Rhodotorula mucilaginosa,cell,63150
51152,TFCN_118C-2,Rhodotorula mucilaginosa,cell,0
51152,TFCN_25-334D-3,Rhodotorula mucilaginosa,cell,85007
51152,TFCN_1A-14,Rhodotorula mucilaginosa,cell,0
51152,TFCN_211A-3,Rhodotorula mucilaginosa,cell,0
51152,TFCN_17-0-2E390-1,Rhodotorula mucilaginosa,cell,0
51152,TFCN_172A-1,Rhodotorula mucilaginosa,cell,60092
51152,TFCN_22C-4,Rhodotorula mucilaginosa,cell,0
51152,TFCN_98D-11,Rhodotorula mucilaginosa,cell,0
51152,TFCN_25-332Y-1,Rhodotorula mucilaginosa,cell,73138
51152,TFCN_25-333Y-9,Rhodotorula mucilaginosa,cell,0
51152,TFCN_17-334Y-2,Rhodotorula mucilaginosa,cell,127150
51152,TFCN_25-325Y-1,Rhodotorula mucilaginosa,cell,0
51152,TFCN_152A-6,Rhodotorula toruloides,cell,0
51152,TFCN_17-338D-3,Rhodotorula mucilaginosa,cell,55423
51152,TFCN_17-0-2E390-2,Rhodotorula mucilaginosa,cell,41481
51152,TFCN_140A-3,Rhodotorula mucilaginosa,cell,59290
51152,TFCN_209-6-5,Rhodotorula mucilaginosa,cell,0
51152,TFCN_17-333P-6,Rhodotorula mucilaginosa,cell,51434
51152,TFCN_17-325D-2,Rhodotorula mucilaginosa,cell,66033
51152,TFCN_17-325P-1,Rhodotorula mucilaginosa,cell,0
51152,TFCN_17-329Y-4,Rhodotorula mucilaginosa,cell,93561
51152,TFCN_7W-292-3,Rhodotorula dairenensis,cell,234449
51152,TFCN_89D-3,Rhodotorula mucilaginosa,cell,66076
51152,TFCN_209-6-17,Rhodotorula mucilaginosa,cell,57941
51152,TFCN_137D-4,Rhodotorula mucilaginosa,cell,112584
51152,TFCN_25-337Y-1,Rhodotorula mucilaginosa,cell,0
51152,TFCN_209-6-2,Rhodotorula mucilaginosa,cell,0
51152,TFCN_25-332P-2,Rhodotorula mucilaginosa,cell,0
51152,TFCN_98C-7,Rhodotorula mucilaginosa,cell,39699
51152,TFCN_107A-6,Rhodotorula mucilaginosa,cell,56546
51152,TFCN_1B-1-2,Rhodotorula mucilaginosa,cell,96417
51152,TFCN_98C-5,Rhodotorula mucilaginosa,cell,0
51152,TFCN_152A-2,Rhodotorula mucilaginosa,cell,91204
51152,TFCN_25-333Y-10,Rhodotorula mucilaginosa,cell,0
51152,TFCN_152C-3,Rhodotorula toruloides,cell,0
51152,TFCN_4M-1-5,Rhodotorula mucilaginosa,cell,0
51152,TFCN_17-390M-1,Rhodotorula mucilaginosa,cell,70673
51152,TFCN_25-335P-1,Rhodotorula diobovata,cell,236756
51152,TFCN_S22D-1,Rhodotorula taiwanensis,cell,154976
51152,TFCN_48D-10,Rhodotorula paludigena,cell,154542
51152,TFCN_86A-3,Rhodotorula mucilaginosa,cell,0
51152,TFCN_152A-4,Rhodotorula toruloides,cell,0
51152,TFCN_17-332P-1,Rhodotorula mucilaginosa,cell,82299
51152,TFCN_4M-1-4,Rhodotorula mucilaginosa,cell,0
51152,TFCN_102C-1,Rhodotorula mucilaginosa,cell,46323
51152,TFCN_17-291Y-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_86C-9,Rhodotorula sphaerocarpa,supernatant,0
51152,TFCN_404D-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_213-6-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152C-6,Rhodotorula taiwanensis,supernatant,0
51152,TFCN_273H-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_209-6-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-332M-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_98C-8,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-335C-1,Rhodotorula diobovata,supernatant,0
51152,TFCN_54D-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152D-6,Rhodotorula toruloides,supernatant,0
51152,TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_357-1,Rhodotorula taiwanensis,supernatant,0
51152,TFCN_17-328C-3,Rhodotorula sp_clade_I,supernatant,0
51152,TFCN_4M-1-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-334Y-6,Rhodotorula diobovata,supernatant,0
51152,TFCN_25-333P-5,Rhodotorula paludigena,supernatant,0
51152,TFCN_222A-2,Rhodotorula sp_clade_I,supernatant,0
51152,TFCN_25-333Y-2,Rhodotorula sp_clade_I,supernatant,0
51152,TFCN_98A-10,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-334D-6,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_363-1-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_141C-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-335Y-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_213-6-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_98C-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-333D-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-332C-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_86A-6,Rhodotorula sphaerocarpa,supernatant,0
51152,TFCN_0520-4-2-2,Rhodotorula taiwanensis,supernatant,0
51152,TFCN_25-333D-5,Rhodotorula sp_clade_I,supernatant,0
51152,TFCN_130D-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152C-2,Rhodotorula toruloides,supernatant,0
51152,TFCN_98D-9,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-325D-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-332P-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_342-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_86A-8,Rhodotorula sphaerocarpa,supernatant,0
51152,TFCN_3M-1-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152C-5,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_98D-7,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-337M-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_0520-4-2-1,Rhodotorula taiwanensis,supernatant,0
51152,TFCN_48A-2,Rhodotorula paludigena,supernatant,0
51152,TFCN_1A-1-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152A-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152A-5,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_186DK3-2,Rhodotorula sp_clade_XI,supernatant,0
51152,TFCN_102D-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-327D-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-334Y-5,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-334C-1,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3238,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3444,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3775,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3983,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_7-9-3,Rhodotorula diobovata,supernatant,0
51152,DBVPG_4378,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4618,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_106A-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3239,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3538,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3776,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3984,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4379,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-395P-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-332D-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-333P-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_181A-1,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3768,Rhodotorula dairenensis,supernatant,0
51152,DBVPG_3777,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3985,Rhodotorula glutinis,supernatant,0
51152,DBVPG_4380,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4669,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152A-12,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-332M-1,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3381,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3769,Rhodotorula dairenensis,supernatant,0
51152,DBVPG_4201,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4408,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4920,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-332M-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_134A-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_102D-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_209-6-14,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3044,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3382,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3770,Rhodotorula dairenensis,supernatant,0
51152,DBVPG_3854,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4202,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4466,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4945,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-332C-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_4M-1-2,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3045,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3383,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3855,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4203,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4530,Rhodotorula taiwanensis,supernatant,0
51152,DBVPG_4946,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3090,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_209-6-11,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3384,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3772,Rhodotorula dairenensis,supernatant,0
51152,DBVPG_3856,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4304,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4531,Rhodotorula taiwanensis,supernatant,0
51152,DBVPG_4947,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-334Y-6,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3235,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3442,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3773,Rhodotorula dairenensis,supernatant,0
51152,DBVPG_3857,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4376,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4534,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4949,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_209-6-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_209-6-12,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3237,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3443,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3774,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-337P-5,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3858,Rhodotorula mucilaginosa,supernatant,45539
51152,DBVPG_5227,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6091,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6739,Rhodotorula toruloides,supernatant,0
51152,DBVPG_7947,Rhodotorula sp_clade_XIII,supernatant,0
51152,DBVPG_3236,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_137C-3,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_7316,Rhodotorula paludigena,supernatant,0
51152,DBVPG_4956,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_5228,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6093,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6742,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_8043,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_3445,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_212C-2,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4957,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_5229,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6094,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6743,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_8058,Rhodotorula sp_clade_I,supernatant,0
51152,DBVPG_3446,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_10842,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-0-2E390-1,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4958,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_5235,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6121,Rhodotorula toruloides,supernatant,0
51152,DBVPG_6803,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_10075,Cystobasidium sp.,supernatant,0
51152,DBVPG_3778,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_10882,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_1A-1-3,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4962,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_5236,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6195,Rhodotorula diobovata,supernatant,0
51152,DBVPG_7019,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_10753,Rhodotorula kratochvilovae,supernatant,0
51152,DBVPG_3780,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_10886,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4963,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-332D-2,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_5757,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6202,Rhodotorula diobovata,supernatant,0
51152,DBVPG_7021,Rhodotorula graminis,supernatant,0
51152,DBVPG_10780,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6083,Rhodotorula graminis,supernatant,0
51152,DBVPG_10937,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_4964,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_5758,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_98A-5,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_2M-1-4,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6593,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_7323,Rhodotorula paludigena,supernatant,0
51152,DBVPG_10348,Rhodotorula sp_clade_XI,supernatant,0
51152,DBVPG_6092,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-333M-1,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_5225,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_5759,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6649,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_340-3,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_7539,Rhodotorula kratochvilovae,supernatant,0
51152,DBVPG_10383,Rhodotorula kratochvilovae,supernatant,0
51152,DBVPG_6740,Pseudomicrostroma phylloplanum,supernatant,0
51152,DBVPG_5226,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6081,Rhodotorula glutinis,supernatant,0
51152,DBVPG_10619,Rhodotorula mucilaginosa,supernatant,0
51152,DBVPG_6741,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_100D-1,Rhodotorula mucilaginosa,supernatant,0
51152,NRRL_Y-2474,Rhodotorula graminis,supernatant,0
51152,NRRL_Y-2504,Rhodotorula dairenensis,supernatant,0
51152,NRRL_Y-2510,Rhodotorula mucilaginosa,supernatant,0
51152,NRRL_Y-7192,Rhodotorula sphaerocarpa,supernatant,0
51152,NRRL_Y-12923,Rhodotorula paludigena,supernatant,0
51152,NRRL_Y-17376,Rhodotorula araucariae,supernatant,0
51152,TFCN_340-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-267M-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_48A-15,Rhodotorula paludigena,supernatant,0
51152,TFCN_25-332C-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-334Y-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_102C-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_270H-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_107C-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_33A-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152D-4,Rhodotorula toruloides,supernatant,0
51152,TFCN_7-9-2,Rhodotorula diobovata,supernatant,0
51152,TFCN_17Y-278-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_43A-4,Rhodotorula paludigena,supernatant,0
51152,TFCN_25-331D-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-333C-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_270H-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_105A-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_118C-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-334D-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_1A-14,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_211A-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-0-2E390-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_172A-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_22C-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_98D-11,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-332Y-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-333Y-9,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-334Y-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-325Y-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152A-6,Rhodotorula toruloides,supernatant,0
51152,TFCN_17-338D-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-0-2E390-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_140A-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_209-6-5,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-333P-6,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-325D-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-325P-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-329Y-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_7W-292-3,Rhodotorula dairenensis,supernatant,0
51152,TFCN_89D-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_209-6-17,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_137D-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-337Y-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_209-6-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-332P-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_98C-7,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_107A-6,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_1B-1-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_98C-5,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152A-2,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-333Y-10,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152C-3,Rhodotorula toruloides,supernatant,0
51152,TFCN_4M-1-5,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_17-390M-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_25-335P-1,Rhodotorula diobovata,supernatant,0
51152,TFCN_S22D-1,Rhodotorula taiwanensis,supernatant,0
51152,TFCN_48D-10,Rhodotorula paludigena,supernatant,0
51152,TFCN_86A-3,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_152A-4,Rhodotorula toruloides,supernatant,0
51152,TFCN_17-332P-1,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_4M-1-4,Rhodotorula mucilaginosa,supernatant,0
51152,TFCN_102C-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-291Y-1,Rhodotorula mucilaginosa,cell,42219
24998,TFCN_86C-9,Rhodotorula sphaerocarpa,cell,1529924
24998,TFCN_404D-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_213-6-2,Rhodotorula mucilaginosa,cell,51071
24998,TFCN_152C-6,Rhodotorula taiwanensis,cell,716771
24998,TFCN_273H-1,Rhodotorula mucilaginosa,cell,40064
24998,TFCN_209-6-4,Rhodotorula mucilaginosa,cell,56274
24998,TFCN_25-332M-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_98C-8,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-335C-1,Rhodotorula diobovata,cell,111526
24998,TFCN_54D-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_152D-6,Rhodotorula toruloides,cell,126461
24998,TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,cell,89428
24998,TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,cell,0
24998,TFCN_357-1,Rhodotorula taiwanensis,cell,484572
24998,TFCN_17-328C-3,Rhodotorula sp_clade_I,cell,37669
24998,TFCN_4M-1-3,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-334Y-6,Rhodotorula diobovata,cell,0
24998,TFCN_25-333P-5,Rhodotorula paludigena,cell,0
24998,TFCN_222A-2,Rhodotorula sp_clade_I,cell,0
24998,TFCN_25-333Y-2,Rhodotorula sp_clade_I,cell,0
24998,TFCN_98A-10,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-334D-6,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,cell,0
24998,TFCN_363-1-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,cell,0
24998,TFCN_141C-2,Rhodotorula mucilaginosa,cell,0
