strain,species,n_samples,n_present,max_abundance,row_id,dedup_group_id,fraction
TFCN_17-333D-2,Rhodotorula mucilaginosa,1,1,2771974.0,16553,asid_16553,supernatant
TFCN_17-333M-1,Rhodotorula mucilaginosa,1,1,3817620.0,16553,asid_16553,supernatant
TFCN_17-333P-6,Rhodotorula mucilaginosa,1,1,4177652.0,16553,asid_16553,supernatant
TFCN_17-333P-8,,1,1,2195655.0,16553,asid_16553,supernatant
TFCN_17-334C-1,Rhodotorula mucilaginosa,1,1,2677090.0,16553,asid_16553,supernatant
TFCN_17-334D-6,Rhodotorula mucilaginosa,1,1,1619626.0,16553,asid_16553,supernatant
TFCN_17-334Y-2,Rhodotorula mucilaginosa,1,1,5635432.0,16553,asid_16553,supernatant
TFCN_17-334Y-3,Rhodotorula mucilaginosa,1,1,3859602.0,16553,asid_16553,supernatant
TFCN_17-334Y-5,Rhodotorula mucilaginosa,1,1,2212664.0,16553,asid_16553,supernatant
TFCN_17-334Y-6,Rhodotorula diobovata,1,1,2029128.0,16553,asid_16553,supernatant
TFCN_17-337P-5,Rhodotorula mucilaginosa,1,1,6445922.0,16553,asid_16553,supernatant
TFCN_17-338D-3,Rhodotorula mucilaginosa,1,1,4042925.0,16553,asid_16553,supernatant
TFCN_17-390M-1,Rhodotorula mucilaginosa,1,1,3777789.0,16553,asid_16553,supernatant
TFCN_172A-1,Rhodotorula mucilaginosa,1,1,4305408.0,16553,asid_16553,supernatant
TFCN_17Y-278-1,Rhodotorula mucilaginosa,1,1,2571610.0,16553,asid_16553,supernatant
TFCN_181A-1,Rhodotorula mucilaginosa,1,1,2099926.0,16553,asid_16553,supernatant
TFCN_186CL4_2,Rhodotorula mucilaginosa,1,1,3465532.0,16553,asid_16553,supernatant
TFCN_186DK3-2,Rhodotorula sp. clade XI,1,1,3345042.0,16553,asid_16553,supernatant
TFCN_1A-1-2,Rhodotorula paludigena,1,1,3483173.0,16553,asid_16553,supernatant
TFCN_1A-1-3,Rhodotorula pacifica,1,1,2349406.0,16553,asid_16553,supernatant
TFCN_1A-14,Rhodotorula mucilaginosa,1,1,2395443.0,16553,asid_16553,supernatant
TFCN_1A_1_5,Rhodotorula pacifica,1,1,4570947.0,16553,asid_16553,supernatant
TFCN_1B-1-2,Rhodotorula pacifica,1,1,3255780.0,16553,asid_16553,supernatant
TFCN_209-6-1,Rhodotorula mucilaginosa,1,1,2945174.0,16553,asid_16553,supernatant
TFCN_209-6-11,Rhodotorula mucilaginosa,1,1,4838742.0,16553,asid_16553,supernatant
TFCN_209-6-12,Rhodotorula mucilaginosa,1,1,2832981.0,16553,asid_16553,supernatant
TFCN_209-6-14,Rhodotorula mucilaginosa,1,1,2683790.0,16553,asid_16553,supernatant
TFCN_209-6-17,Rhodotorula mucilaginosa,1,1,4772438.0,16553,asid_16553,supernatant
TFCN_209-6-2,Rhodotorula mucilaginosa,1,1,3731358.0,16553,asid_16553,supernatant
TFCN_209-6-4,Rhodotorula mucilaginosa,1,1,2209465.0,16553,asid_16553,supernatant
TFCN_209-6-5,Rhodotorula mucilaginosa,1,1,5586104.0,16553,asid_16553,supernatant
TFCN_211A-3,Rhodotorula mucilaginosa,1,1,4454608.0,16553,asid_16553,supernatant
TFCN_211C_2,Rhodotorula diobovata,1,1,3345770.0,16553,asid_16553,supernatant
TFCN_212C-2,Rhodotorula mucilaginosa,1,1,5465398.0,16553,asid_16553,supernatant
TFCN_213-6-2,Rhodotorula mucilaginosa,1,1,3274707.0,16553,asid_16553,supernatant
TFCN_213-6-4,Rhodotorula mucilaginosa,1,1,2538016.0,16553,asid_16553,supernatant
TFCN_222A-2,Rhodotorula sp. clade I,1,1,1359853.0,16553,asid_16553,supernatant
TFCN_223D-8,,1,1,3776340.0,16553,asid_16553,supernatant
TFCN_22C-4,Rhodotorula mucilaginosa,1,1,4763146.0,16553,asid_16553,supernatant
TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,1,1,2694572.0,16553,asid_16553,supernatant
TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,1,1,2382932.0,16553,asid_16553,supernatant
TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,1,1,2806364.0,16553,asid_16553,supernatant
TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,1,1,3088651.0,16553,asid_16553,supernatant
TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,1,1,3308474.0,16553,asid_16553,supernatant
TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,1,1,2158735.0,16553,asid_16553,supernatant
TFCN_25-0-2E390-1,Rhodotorula mucilaginosa,1,1,5188204.0,16553,asid_16553,supernatant
TFCN_25-325P-1,,1,1,4299838.0,16553,asid_16553,supernatant
TFCN_25-325Y-1,Rhodotorula mucilaginosa,1,1,3091998.0,16553,asid_16553,supernatant
TFCN_25-327C-3,,1,1,3633150.0,16553,asid_16553,supernatant
TFCN_25-327D-1,Rhodotorula mucilaginosa,1,1,2204538.0,16553,asid_16553,supernatant
TFCN_25-331D-1,Rhodotorula mucilaginosa,1,1,2406994.0,16553,asid_16553,supernatant
TFCN_25-332C-1,Rhodotorula mucilaginosa,1,1,2545852.0,16553,asid_16553,supernatant
TFCN_25-332D-1,Rhodotorula mucilaginosa,1,1,1762066.0,16553,asid_16553,supernatant
TFCN_25-332D-2,Rhodotorula mucilaginosa,1,1,4429328.0,16553,asid_16553,supernatant
TFCN_25-332M-2,Rhodotorula mucilaginosa,1,1,2822064.0,16553,asid_16553,supernatant
TFCN_25-332P-2,Rhodotorula mucilaginosa,1,1,3127865.0,16553,asid_16553,supernatant
TFCN_25-332Y-1,Rhodotorula mucilaginosa,1,1,4384766.0,16553,asid_16553,supernatant
TFCN_25-333C-2,Rhodotorula mucilaginosa,1,1,2742714.0,16553,asid_16553,supernatant
TFCN_25-333D-5,Rhodotorula sp. clade I,1,1,2241720.0,16553,asid_16553,supernatant
TFCN_25-333P-2,Rhodotorula mucilaginosa,1,1,2279037.0,16553,asid_16553,supernatant
TFCN_25-333P-5,Rhodotorula paludigena,1,1,1909158.0,16553,asid_16553,supernatant
TFCN_25-333Y-10,Rhodotorula mucilaginosa,1,1,4987460.0,16553,asid_16553,supernatant
TFCN_25-333Y-2,Rhodotorula sp. clade I,1,1,1551504.0,16553,asid_16553,supernatant
TFCN_25-333Y-9,Rhodotorula mucilaginosa,1,1,4284530.0,16553,asid_16553,supernatant
TFCN_25-334D-3,Rhodotorula mucilaginosa,1,1,1441530.0,16553,asid_16553,supernatant
TFCN_25-334Y-6,Rhodotorula mucilaginosa,1,0,0.0,16553,asid_16553,supernatant
TFCN_25-335C-1,Rhodotorula diobovata,1,1,3227618.0,16553,asid_16553,supernatant
TFCN_25-335P-1,Rhodotorula diobovata,1,1,3801684.0,16553,asid_16553,supernatant
TFCN_25-335Y-1,Rhodotorula mucilaginosa,1,1,2818225.0,16553,asid_16553,supernatant
TFCN_25-337M-3,Rhodotorula mucilaginosa,1,1,2487842.0,16553,asid_16553,supernatant
TFCN_25-337Y-1,Rhodotorula mucilaginosa,1,1,5064110.0,16553,asid_16553,supernatant
TFCN_25-395P-1,Rhodotorula mucilaginosa,1,1,4641350.0,16553,asid_16553,supernatant
TFCN_270H-1,Rhodotorula mucilaginosa,1,1,4457058.0,16553,asid_16553,supernatant
TFCN_270H-2,Rhodotorula mucilaginosa,1,1,3080314.0,16553,asid_16553,supernatant
TFCN_273H-1,Rhodotorula mucilaginosa,1,1,2572492.0,16553,asid_16553,supernatant
TFCN_2M-1-4,Rhodotorula mucilaginosa,1,1,2663058.0,16553,asid_16553,supernatant
TFCN_2M_1_3,Rhodotorula mucilaginosa,1,1,4410722.0,16553,asid_16553,supernatant
TFCN_33A-4,Rhodotorula mucilaginosa,1,1,4008867.0,16553,asid_16553,supernatant
TFCN_340-1,Rhodotorula mucilaginosa,1,1,2966922.0,16553,asid_16553,supernatant
TFCN_340-3,Rhodotorula mucilaginosa,1,1,4502046.0,16553,asid_16553,supernatant
TFCN_342-3,Rhodotorula mucilaginosa,1,1,1895322.0,16553,asid_16553,supernatant
TFCN_357-1,Rhodotorula taiwanensis,1,1,2264908.0,16553,asid_16553,supernatant
TFCN_363-1-2,Rhodotorula mucilaginosa,1,1,3042750.0,16553,asid_16553,supernatant
TFCN_3M-1-1,Rhodotorula mucilaginosa,1,1,4638296.0,16553,asid_16553,supernatant
TFCN_404D-1,Rhodotorula mucilaginosa,1,1,2234121.0,16553,asid_16553,supernatant
TFCN_43A-4,Rhodotorula paludigena,1,1,2855174.0,16553,asid_16553,supernatant
TFCN_48A-15,Rhodotorula paludigena,1,1,2744635.0,16553,asid_16553,supernatant
TFCN_48A-2,Rhodotorula paludigena,1,1,1871322.0,16553,asid_16553,supernatant
TFCN_48D-1,,1,1,3625376.0,16553,asid_16553,supernatant
TFCN_48D-10,Rhodotorula paludigena,1,1,3058418.0,16553,asid_16553,supernatant
TFCN_4M-1-2,Rhodotorula mucilaginosa,1,1,3118196.0,16553,asid_16553,supernatant
TFCN_4M-1-3,Rhodotorula mucilaginosa,1,1,3632974.0,16553,asid_16553,supernatant
TFCN_4M-1-4,Rhodotorula mucilaginosa,1,1,4464370.0,16553,asid_16553,supernatant
TFCN_4M-1-5,Rhodotorula mucilaginosa,1,1,2510557.0,16553,asid_16553,supernatant
TFCN_51A-3,,1,1,2840871.0,16553,asid_16553,supernatant
TFCN_54D-2,Rhodotorula mucilaginosa,1,1,2798231.0,16553,asid_16553,supernatant
TFCN_7-6-2003,Rhodotorula diobovata,1,1,2945020.0,16553,asid_16553,supernatant
TFCN_7-9-2,Rhodotorula diobovata,1,1,2479534.0,16553,asid_16553,supernatant
TFCN_7-9-3,Rhodotorula diobovata,1,1,3855630.0,16553,asid_16553,supernatant
TFCN_7W-292-3,Rhodotorula dairenensis,1,1,4237194.0,16553,asid_16553,supernatant
TFCN_83E1,,1,1,2780354.0,16553,asid_16553,supernatant
TFCN_86A-3,Rhodotorula mucilaginosa,1,1,2754096.0,16553,asid_16553,supernatant
TFCN_86A-6,Rhodotorula sphaerocarpa,1,1,2818753.0,16553,asid_16553,supernatant
TFCN_86A-8,Rhodotorula sphaerocarpa,1,1,2464834.0,16553,asid_16553,supernatant
TFCN_86A_5,Rhodotorula sphaerocarpa,1,1,3059706.0,16553,asid_16553,supernatant
TFCN_86C-9,Rhodotorula sphaerocarpa,1,1,3069548.0,16553,asid_16553,supernatant
TFCN_86C_3,Rhodotorula sphaerocarpa,1,1,3084988.0,16553,asid_16553,supernatant
TFCN_89D-3,Rhodotorula mucilaginosa,1,1,5292760.0,16553,asid_16553,supernatant
TFCN_98A-10,Rhodotorula mucilaginosa,1,1,1823993.0,16553,asid_16553,supernatant
TFCN_98A-5,Rhodotorula mucilaginosa,1,1,4144947.0,16553,asid_16553,supernatant
TFCN_98C-3,Rhodotorula mucilaginosa,1,1,2369265.0,16553,asid_16553,supernatant
TFCN_98C-5,Rhodotorula mucilaginosa,1,1,4670212.0,16553,asid_16553,supernatant
TFCN_98C-7,Rhodotorula mucilaginosa,1,1,3841146.0,16553,asid_16553,supernatant
TFCN_98C-8,Rhodotorula mucilaginosa,1,1,1762843.0,16553,asid_16553,supernatant
TFCN_98D-11,Rhodotorula mucilaginosa,1,1,4082092.0,16553,asid_16553,supernatant
TFCN_98D-7,Rhodotorula mucilaginosa,1,1,2193966.0,16553,asid_16553,supernatant
TFCN_98D-9,Rhodotorula mucilaginosa,1,1,2305084.0,16553,asid_16553,supernatant
TFCN_S22D-1,Rhodotorula taiwanensis,1,1,3349564.0,16553,asid_16553,supernatant
DBVPG_10056,,1,0,0.0,50594,asid_50594,cell
DBVPG_10075,Cystobasidium sp.,1,1,67126.0,50594,asid_50594,cell
DBVPG_10348,Rhodotorula sp. clade XI,1,1,76093.0,50594,asid_50594,cell
DBVPG_10383,Rhodotorula kratochvilovae,1,1,126990.0,50594,asid_50594,cell
DBVPG_10619,Rhodotorula mucilaginosa,1,1,82766.0,50594,asid_50594,cell
DBVPG_10753,Rhodotorula kratochvilovae,1,1,125670.0,50594,asid_50594,cell
DBVPG_10780,Rhodotorula mucilaginosa,1,1,167426.0,50594,asid_50594,cell
DBVPG_10842,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_10882,Rhodotorula mucilaginosa,1,1,139308.0,50594,asid_50594,cell
DBVPG_10886,Rhodotorula mucilaginosa,1,1,145130.0,50594,asid_50594,cell
DBVPG_10937,Rhodotorula mucilaginosa,1,1,191282.0,50594,asid_50594,cell
DBVPG_3044,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3045,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3090,Rhodotorula mucilaginosa,1,1,35136.0,50594,asid_50594,cell
DBVPG_3235,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3236,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3237,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3238,Rhodotorula mucilaginosa,1,1,41696.0,50594,asid_50594,cell
DBVPG_3239,Rhodotorula mucilaginosa,1,1,69319.0,50594,asid_50594,cell
DBVPG_3381,Rhodotorula mucilaginosa,1,1,35735.0,50594,asid_50594,cell
DBVPG_3382,Rhodotorula mucilaginosa,1,1,42947.0,50594,asid_50594,cell
DBVPG_3383,Rhodotorula mucilaginosa,1,1,48783.0,50594,asid_50594,cell
DBVPG_3384,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3442,Rhodotorula mucilaginosa,1,1,46662.0,50594,asid_50594,cell
DBVPG_3443,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3444,Rhodotorula mucilaginosa,1,1,80954.0,50594,asid_50594,cell
DBVPG_3445,Rhodotorula mucilaginosa,1,1,58890.0,50594,asid_50594,cell
DBVPG_3446,Rhodotorula mucilaginosa,1,1,63123.0,50594,asid_50594,cell
DBVPG_3538,Rhodotorula mucilaginosa,1,1,58928.0,50594,asid_50594,cell
DBVPG_3768,Rhodotorula dairenensis,1,0,0.0,50594,asid_50594,cell
DBVPG_3769,Rhodotorula dairenensis,1,0,0.0,50594,asid_50594,cell
DBVPG_3772,Rhodotorula dairenensis,1,0,0.0,50594,asid_50594,cell
DBVPG_3773,Rhodotorula dairenensis,1,0,0.0,50594,asid_50594,cell
DBVPG_3774,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3775,Rhodotorula mucilaginosa,1,1,50112.0,50594,asid_50594,cell
DBVPG_3776,Rhodotorula mucilaginosa,1,1,77525.0,50594,asid_50594,cell
DBVPG_3777,Rhodotorula mucilaginosa,1,1,45814.0,50594,asid_50594,cell
DBVPG_3778,Rhodotorula mucilaginosa,1,1,127431.0,50594,asid_50594,cell
DBVPG_3780,Rhodotorula mucilaginosa,1,1,112334.0,50594,asid_50594,cell
DBVPG_3853,Rhodotorula dairenensis,1,1,33136.0,50594,asid_50594,cell
DBVPG_3854,Rhodotorula mucilaginosa,1,1,37233.0,50594,asid_50594,cell
DBVPG_3855,Rhodotorula mucilaginosa,1,1,87178.0,50594,asid_50594,cell
DBVPG_3856,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3857,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3858,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_3983,Rhodotorula mucilaginosa,1,1,56362.0,50594,asid_50594,cell
DBVPG_3984,Rhodotorula mucilaginosa,1,1,39541.0,50594,asid_50594,cell
DBVPG_3985,Rhodotorula glutinis,1,1,89389.0,50594,asid_50594,cell
DBVPG_4201,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_4202,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_4203,Rhodotorula mucilaginosa,1,1,37638.0,50594,asid_50594,cell
DBVPG_4304,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_4376,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_4378,Rhodotorula mucilaginosa,1,1,236245.0,50594,asid_50594,cell
DBVPG_4379,Rhodotorula mucilaginosa,1,1,77553.0,50594,asid_50594,cell
DBVPG_4380,Rhodotorula mucilaginosa,1,1,100273.0,50594,asid_50594,cell
DBVPG_4408,Rhodotorula mucilaginosa,1,1,73195.0,50594,asid_50594,cell
DBVPG_4466,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_4530,Rhodotorula taiwanensis,1,0,0.0,50594,asid_50594,cell
DBVPG_4531,Rhodotorula taiwanensis,1,0,0.0,50594,asid_50594,cell
DBVPG_4534,Rhodotorula mucilaginosa,1,1,87227.0,50594,asid_50594,cell
DBVPG_4610,Rhodotorula paludigena,1,1,108354.0,50594,asid_50594,cell
DBVPG_4618,Rhodotorula mucilaginosa,1,1,119230.0,50594,asid_50594,cell
DBVPG_4669,Rhodotorula mucilaginosa,1,1,74486.0,50594,asid_50594,cell
DBVPG_4920,Rhodotorula mucilaginosa,1,1,35867.0,50594,asid_50594,cell
DBVPG_4945,Rhodotorula mucilaginosa,1,1,35987.0,50594,asid_50594,cell
DBVPG_4946,Rhodotorula mucilaginosa,1,1,30915.0,50594,asid_50594,cell
DBVPG_4947,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_4949,Rhodotorula mucilaginosa,1,1,139237.0,50594,asid_50594,cell
DBVPG_4952,Rhodotorula mucilaginosa,1,1,456750.0,50594,asid_50594,cell
DBVPG_4956,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_4957,Rhodotorula mucilaginosa,1,1,82822.0,50594,asid_50594,cell
DBVPG_4958,Rhodotorula mucilaginosa,1,1,35526.0,50594,asid_50594,cell
DBVPG_4962,Rhodotorula mucilaginosa,1,1,177164.0,50594,asid_50594,cell
DBVPG_4963,Rhodotorula mucilaginosa,1,1,124957.0,50594,asid_50594,cell
DBVPG_4964,Rhodotorula mucilaginosa,1,1,164322.0,50594,asid_50594,cell
DBVPG_5225,Rhodotorula mucilaginosa,1,1,103860.0,50594,asid_50594,cell
DBVPG_5226,Rhodotorula mucilaginosa,1,1,151826.0,50594,asid_50594,cell
DBVPG_5227,Rhodotorula mucilaginosa,1,1,258500.0,50594,asid_50594,cell
DBVPG_5228,Rhodotorula mucilaginosa,1,1,144093.0,50594,asid_50594,cell
DBVPG_5229,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_5235,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_5236,Rhodotorula mucilaginosa,1,1,99049.0,50594,asid_50594,cell
DBVPG_5757,Rhodotorula mucilaginosa,1,1,227128.0,50594,asid_50594,cell
DBVPG_5758,Rhodotorula mucilaginosa,1,1,149721.0,50594,asid_50594,cell
DBVPG_5759,Rhodotorula mucilaginosa,1,1,229215.0,50594,asid_50594,cell
DBVPG_6081,Rhodotorula glutinis,1,1,111122.0,50594,asid_50594,cell
DBVPG_6083,Rhodotorula graminis,1,1,121169.0,50594,asid_50594,cell
DBVPG_6091,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_6092,Rhodotorula mucilaginosa,1,1,122633.0,50594,asid_50594,cell
DBVPG_6093,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_6094,Rhodotorula mucilaginosa,1,1,100894.0,50594,asid_50594,cell
DBVPG_6121,Rhodotorula toruloides,1,1,137072.0,50594,asid_50594,cell
DBVPG_6195,Rhodotorula diobovata,1,1,168399.0,50594,asid_50594,cell
DBVPG_6202,Rhodotorula diobovata,1,1,134419.0,50594,asid_50594,cell
DBVPG_6593,Rhodotorula mucilaginosa,1,1,131216.0,50594,asid_50594,cell
DBVPG_6649,Rhodotorula mucilaginosa,1,1,226839.0,50594,asid_50594,cell
DBVPG_6739,Rhodotorula toruloides,1,0,0.0,50594,asid_50594,cell
DBVPG_6740,Pseudomicrostroma phylloplanum,1,1,191980.0,50594,asid_50594,cell
DBVPG_6741,Rhodotorula mucilaginosa,1,1,109791.0,50594,asid_50594,cell
DBVPG_6742,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_6743,Rhodotorula mucilaginosa,1,1,75829.0,50594,asid_50594,cell
DBVPG_6803,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_7019,Rhodotorula mucilaginosa,1,1,143491.0,50594,asid_50594,cell
DBVPG_7021,Rhodotorula graminis,1,1,126411.0,50594,asid_50594,cell
DBVPG_7316,Rhodotorula paludigena,1,1,93405.0,50594,asid_50594,cell
DBVPG_7323,Rhodotorula paludigena,1,1,136332.0,50594,asid_50594,cell
DBVPG_7539,Rhodotorula kratochvilovae,1,1,158231.0,50594,asid_50594,cell
DBVPG_7947,Rhodotorula sp. clade XIII,1,1,30224.0,50594,asid_50594,cell
DBVPG_8043,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
DBVPG_8058,Rhodotorula sp. clade I,1,0,0.0,50594,asid_50594,cell
JES-025-001,Rhodotorula mucilaginosa,1,1,249849.0,50594,asid_50594,cell
NRRL_Y-12923,Rhodotorula paludigena,1,1,157039.0,50594,asid_50594,cell
NRRL_Y-17376,Rhodotorula araucariae,1,1,149242.0,50594,asid_50594,cell
NRRL_Y-2474,Rhodotorula graminis,1,1,95025.0,50594,asid_50594,cell
NRRL_Y-2504,Rhodotorula dairenensis,1,1,232436.0,50594,asid_50594,cell
NRRL_Y-2510,Rhodotorula mucilaginosa,1,1,39605.0,50594,asid_50594,cell
NRRL_Y-48721,,1,1,108794.0,50594,asid_50594,cell
NRRL_Y-7192,Rhodotorula sphaerocarpa,1,1,119851.0,50594,asid_50594,cell
TFCN_0520-4-2-1,Rhodotorula taiwanensis,1,1,49533.0,50594,asid_50594,cell
TFCN_0520-4-2-2,Rhodotorula taiwanensis,1,1,97256.0,50594,asid_50594,cell
TFCN_100D-1,Rhodotorula mucilaginosa,1,1,195969.0,50594,asid_50594,cell
TFCN_102C-1,Rhodotorula mucilaginosa,1,1,118178.0,50594,asid_50594,cell
TFCN_102C-2,Rhodotorula mucilaginosa,1,1,106799.0,50594,asid_50594,cell
TFCN_102D-1,Rhodotorula mucilaginosa,1,1,248774.0,50594,asid_50594,cell
TFCN_102D-2,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
TFCN_105A-2,Rhodotorula mucilaginosa,1,1,182931.0,50594,asid_50594,cell
TFCN_106A-1,Rhodotorula mucilaginosa,1,1,105360.0,50594,asid_50594,cell
TFCN_107A-6,Rhodotorula mucilaginosa,1,1,148575.0,50594,asid_50594,cell
TFCN_107C-3,Rhodotorula mucilaginosa,1,1,191669.0,50594,asid_50594,cell
TFCN_118C-2,Rhodotorula mucilaginosa,1,1,205520.0,50594,asid_50594,cell
TFCN_122C-2,Rhodotorula mucilaginosa,1,1,106058.0,50594,asid_50594,cell
TFCN_130D-4,Rhodotorula mucilaginosa,1,1,163619.0,50594,asid_50594,cell
TFCN_134A-3,Rhodotorula mucilaginosa,1,1,189656.0,50594,asid_50594,cell
TFCN_137C-3,Rhodotorula mucilaginosa,1,1,257009.0,50594,asid_50594,cell
TFCN_137D-4,Rhodotorula mucilaginosa,1,1,104376.0,50594,asid_50594,cell
TFCN_138A-1,Rhodotorula mucilaginosa,1,1,152084.0,50594,asid_50594,cell
TFCN_140A-3,Rhodotorula mucilaginosa,1,1,166591.0,50594,asid_50594,cell
TFCN_141C-2,Rhodotorula mucilaginosa,1,1,143870.0,50594,asid_50594,cell
TFCN_152A-1,Rhodotorula mucilaginosa,1,1,37917.0,50594,asid_50594,cell
TFCN_152A-12,Rhodotorula mucilaginosa,1,1,164159.0,50594,asid_50594,cell
TFCN_152A-2,Rhodotorula mucilaginosa,1,1,128699.0,50594,asid_50594,cell
TFCN_152A-4,Rhodotorula toruloides,1,1,96676.0,50594,asid_50594,cell
TFCN_152A-5,Rhodotorula mucilaginosa,1,1,31503.0,50594,asid_50594,cell
TFCN_152A-6,Rhodotorula toruloides,1,1,309394.0,50594,asid_50594,cell
TFCN_152A_3,Rhodotorula toruloides,1,1,66508.0,50594,asid_50594,cell
TFCN_152C-2,Rhodotorula toruloides,1,1,82372.0,50594,asid_50594,cell
TFCN_152C-3,Rhodotorula toruloides,1,1,189549.0,50594,asid_50594,cell
TFCN_152C-5,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
TFCN_152C-6,Rhodotorula toruloides,1,1,84415.0,50594,asid_50594,cell
TFCN_152D-2,,1,0,0.0,50594,asid_50594,cell
TFCN_152D-4,Rhodotorula toruloides,1,1,530885.0,50594,asid_50594,cell
TFCN_152D-6,Rhodotorula toruloides,1,1,115231.0,50594,asid_50594,cell
TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,1,1,73546.0,50594,asid_50594,cell
TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,1,1,60393.0,50594,asid_50594,cell
TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,1,1,117996.0,50594,asid_50594,cell
TFCN_17-0-2E390-1,Rhodotorula mucilaginosa,1,1,176996.0,50594,asid_50594,cell
TFCN_17-0-2E390-2,Rhodotorula mucilaginosa,1,1,113857.0,50594,asid_50594,cell
TFCN_17-267M-1,Rhodotorula mucilaginosa,1,1,216684.0,50594,asid_50594,cell
TFCN_17-291Y-1,Rhodotorula mucilaginosa,1,1,179853.0,50594,asid_50594,cell
TFCN_17-325D-2,Rhodotorula mucilaginosa,1,1,141400.0,50594,asid_50594,cell
TFCN_17-325D-4,Rhodotorula mucilaginosa,1,1,121837.0,50594,asid_50594,cell
TFCN_17-325P-1,Rhodotorula mucilaginosa,1,1,106187.0,50594,asid_50594,cell
TFCN_17-328C-3,Rhodotorula sp. clade I,1,1,93199.0,50594,asid_50594,cell
TFCN_17-329Y-4,Rhodotorula mucilaginosa,1,1,120227.0,50594,asid_50594,cell
TFCN_17-331Y-5,,1,1,368897.0,50594,asid_50594,cell
TFCN_17-332C-1,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
TFCN_17-332C-2,Rhodotorula mucilaginosa,1,1,36298.0,50594,asid_50594,cell
TFCN_17-332D-2,,1,1,49092.0,50594,asid_50594,cell
TFCN_17-332M-1,Rhodotorula mucilaginosa,1,1,70844.0,50594,asid_50594,cell
TFCN_17-332M-2,Rhodotorula mucilaginosa,1,0,0.0,50594,asid_50594,cell
TFCN_17-332P-1,Rhodotorula mucilaginosa,1,1,91055.0,50594,asid_50594,cell
TFCN_17-332P-2,Rhodotorula mucilaginosa,1,1,133483.0,50594,asid_50594,cell
TFCN_17-332Y-1,,2,1,53386.0,50594,asid_50594,cell
TFCN_17-333D-2,Rhodotorula mucilaginosa,1,1,64663.0,50594,asid_50594,cell
TFCN_17-333M-1,Rhodotorula mucilaginosa,1,1,145542.0,50594,asid_50594,cell
TFCN_17-333P-6,Rhodotorula mucilaginosa,1,1,150606.0,50594,asid_50594,cell
TFCN_17-333P-8,,1,1,63172.0,50594,asid_50594,cell
TFCN_17-334C-1,Rhodotorula mucilaginosa,1,1,137423.0,50594,asid_50594,cell
TFCN_17-334D-6,Rhodotorula mucilaginosa,1,1,125690.0,50594,asid_50594,cell
TFCN_17-334Y-2,Rhodotorula mucilaginosa,1,1,105936.0,50594,asid_50594,cell
TFCN_17-334Y-3,Rhodotorula mucilaginosa,1,1,140577.0,50594,asid_50594,cell
