row_ID	compound_name	sirius_confidence	species	strain	n_samples	n_detected	mean_peak_area	max_peak_area	detection_rate
4788	ddesferrioxamine[-00]	0.028	Rhodotorula dairenensis	TFCN_7W-292-3	2	2	4476562.0	8897123	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4945	2	1	4470739.5	8941479	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_98D-9	2	1	4470294.5	8940589	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_342-3	2	1	4462484.5	8924969	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3856	2	1	4444989.0	8889978	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4203	2	1	4428662.5	8857325	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-332P-2	2	1	4412125.5	8824251	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_98C-3	2	1	4399485.5	8798971	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_122C-2	2	2	4386800.5	8719955	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4920	2	1	4340321.0	8680642	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_102D-2	2	1	4338329.5	8676659	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula dairenensis	DBVPG_3853	2	1	4326531.5	8653063	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4618	2	2	4317083.0	8598026	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-334C-1	2	1	4314481.5	8628963	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula pacifica	TFCN_1B-1-2	2	2	4281258.0	8525988	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula taiwanensis	TFCN_357-1	2	1	4271993.0	8543986	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4201	2	1	4184478.0	8368956	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3444	2	1	4182342.5	8364685	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_98D-11	2	2	4162712.5	8232742	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-333P-2	2	1	4138177.0	8276354	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula dairenensis	DBVPG_3768	2	1	4137857.5	8275715	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-333D-2	2	1	4123746.5	8247493	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-332D-2	2	2	4082709.5	7969404	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-337P-5	2	2	4045324.5	8045253	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_107C-3	2	2	4019560.5	7999659	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_209-6-14	2	1	4004886.0	8009772	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4304	2	1	4000423.0	8000846	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula taiwanensis	TFCN_S22D-1	2	1	3996678.0	7993356	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sphaerocarpa	TFCN_86A-6	2	1	3983808.5	7967617	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade I	TFCN_222A-2	2	1	3977289.0	7954578	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_137C-3	2	2	3953254.0	7857774	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_152A-1	2	1	3952533.0	7905066	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3854	2	1	3924605.5	7849211	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4466	2	1	3912640.0	7825280	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula toruloides	TFCN_152C-2	2	1	3910726.5	7821453	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-327D-1	2	1	3906123.0	7812246	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3239	2	1	3903834.0	7807668	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-332P-2	2	1	3900725.5	7801451	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula diobovata	TFCN_17-334Y-6	2	1	3890997.5	7781995	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_340-3	2	2	3888282.5	7716476	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_98D-7	2	1	3887436.5	7774873	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-325D-4	2	1	3886660.5	7773321	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3775	2	1	3881197.0	7762394	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3983	2	1	3870288.0	7740576	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-332M-1	2	1	3857978.5	7715957	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3045	2	1	3827554.0	7655108	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade I	TFCN_25-333Y-2	2	2	3771856.0	7503222	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_10886	2	2	3771457.5	7495801	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-334Y-2	2	1	3767957.5	7535915	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_134A-3	2	2	3755568.0	7480104	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_4M-1-5	2	2	3750765.5	7467846	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_102C-2	2	2	3745435.0	7455811	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_33A-4	2	2	3728846.0	7408299	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-0-2E390-1	2	1	3699309.5	7398619	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-332D-1	2	1	3687309.0	7374618	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_105A-2	2	1	3685726.5	7371453	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-337M-3	2	1	3664103.5	7328207	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4378	2	2	3662352.0	7260984	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4669	2	1	3659354.0	7318708	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-291Y-1	2	2	3643668.5	7250699	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_98A-10	2	2	3636149.5	7238142	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	TFCN_25-333P-5	2	1	3622751.0	7245502	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-395P-1	2	1	3620616.0	7241232	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_270H-2	2	2	3610058.0	7121641	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3090	2	1	3597785.0	7195570	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_130D-4	2	2	3586212.0	7129495	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3538	2	1	3578194.5	7156389	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_152A-5	2	1	3539569.0	7079138	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-334D-6	2	1	3536105.5	7072211	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3777	2	2	3529249.5	7023432	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_152C-5	2	1	3499798.0	6999596	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula toruloides	TFCN_152D-4	2	2	3467645.0	6860025	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula dairenensis	DBVPG_3772	2	1	3453310.0	6906620	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4534	2	1	3434448.5	6868897	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula taiwanensis	DBVPG_4530	2	1	3425511.0	6851022	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3382	2	1	3425012.0	6850024	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_10937	2	2	3420301.5	6810583	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3984	2	1	3415991.0	6831982	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-0-2E334-4	2	1	3413455.5	6826911	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula dairenensis	DBVPG_3769	2	1	3379660.0	6759320	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6742	2	1	3359767.0	6719534	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4408	2	1	3355042.5	6710085	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula taiwanensis	TFCN_0520-4-2-1	2	1	3325170.0	6650340	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-267M-1	2	2	3290519.0	6511090	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6649	2	2	3211360.0	6372500	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_212C-2	2	2	3201959.0	6359741	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-329Y-4	2	2	3163793.5	6291721	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-332C-1	2	1	3161987.0	6323974	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-390M-1	2	2	3160472.0	6276826	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-0-2E333-1	2	1	3142004.0	6284008	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula kratochvilovae	DBVPG_7539	2	2	3140310.0	6240210	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4946	2	1	3121480.0	6242960	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3235	2	1	3105957.5	6211915	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3776	2	1	3103503.0	6207006	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula pacifica	TFCN_1A-1-3	2	2	3098840.5	6152100	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_10619	2	1	3082906.0	6165812	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula taiwanensis	DBVPG_4531	2	1	3075748.0	6151496	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-332C-2	2	1	3072299.0	6144598	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula kratochvilovae	DBVPG_10753	2	1	3068792.5	6137585	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	TFCN_48D-10	2	1	3038403.0	6076806	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-332M-2	2	1	3012155.5	6024311	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_10780	2	2	2959687.0	5872998	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3044	2	1	2946300.5	5892601	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_270H-1	2	2	2945614.5	5858408	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-334Y-3	2	2	2938705.5	5845921	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_186CL4_2	2	2	2933940.5	5821928	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_7019	2	1	2872865.5	5745731	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6593	2	2	2845155.0	5651488	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4963	2	2	2843445.5	5636650	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-0-2E334-1	2	1	2842323.0	5684646	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	DBVPG_4610	2	1	2832715.0	5665430	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3381	2	1	2819262.0	5638524	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula diobovata	DBVPG_6195	2	1	2803653.0	5607306	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_209-6-11	2	2	2783120.5	5494904	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade XI	TFCN_186DK3-2	2	2	2779665.5	5523921	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula graminis	DBVPG_7021	2	1	2769871.0	5539742	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3384	2	1	2767946.0	5535892	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3778	2	2	2767814.0	5502056	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3443	2	1	2741950.0	5483900	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_98A-5	2	1	2693055.0	5386110	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4956	2	1	2677504.0	5355008	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5236	2	1	2662740.0	5325480	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-333C-2	2	2	2650323.5	5062263	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3383	2	1	2608381.0	5216762	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_107A-6	2	2	2579652.5	5121843	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5757	2	2	2544915.5	5030570	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula dairenensis	NRRL_Y-2504	2	2	2501268.5	4957530	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade XIII	DBVPG_7947	2	1	2492030.5	4984061	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_2M_1_3	2	2	2490941.0	4943286	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula diobovata	TFCN_7-6-2003	2	1	2470913.5	4941827	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6094	2	1	2468813.0	4937626	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17-333M-1	2	2	2466915.5	4903704	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_17Y-278-1	2	2	2453135.0	4775708	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6741	2	1	2443977.5	4887955	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula graminis	DBVPG_6083	2	2	2420313.0	4804074	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3858	2	1	2393780.0	4787560	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_4M-1-2	2	1	2364972.5	4729945	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4964	2	2	2359664.5	4669566	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade I	DBVPG_8058	2	1	2354531.0	4709062	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	TFCN_43A-4	2	2	2334419.0	4571729	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sphaerocarpa	TFCN_86A_5	2	1	2334237.5	4668475	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3774	2	1	2333794.0	4667588	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3857	2	1	2308566.0	4617132	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4952	2	2	2295867.5	4511748	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5759	2	2	2287075.0	4529261	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4947	2	1	2257470.0	4514940	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula kratochvilovae	DBVPG_10383	2	1	2251939.0	4503878	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6743	2	1	2241370.0	4482740	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	DBVPG_7323	2	2	2228017.0	4425632	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	NRRL_Y-12923	2	1	2203864.5	4407729	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5229	2	1	2200962.0	4401924	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_2M-1-4	2	2	2168845.0	4246802	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6092	2	2	2167092.5	4288947	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4949	2	1	2153691.5	4307383	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3780	2	2	2132717.5	4207584	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_340-1	2	2	2125774.5	4180430	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_8043	2	1	2118988.5	4237977	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula glutinis	DBVPG_6081	2	1	2110024.0	4220048	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4957	2	1	2107264.0	4214528	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4958	2	1	2093706.5	4187413	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5225	2	1	2090648.0	4181296	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6091	2	1	2088748.0	4177496	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_209-6-12	2	1	2080288.5	4160577	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5226	2	2	2071471.5	4101048	1.0
4788	ddesferrioxamine[-00]	0.028	Pseudomicrostroma phylloplanum	DBVPG_6740	2	2	2065156.0	4089432	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_10842	2	1	2050053.5	4100107	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5235	2	1	2043731.5	4087463	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3236	2	1	2027724.0	4055448	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula diobovata	TFCN_211C_2	2	1	2026754.5	4053509	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6093	2	1	2026393.0	4052786	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5228	2	1	2024060.0	4048120	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5758	2	2	2017056.5	3998440	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_209-6-1	2	1	1968725.5	3937451	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_100D-1	2	2	1965299.0	3894704	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	DBVPG_7316	2	1	1964636.5	3929273	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_10882	2	2	1940135.5	3846251	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula dairenensis	DBVPG_3773	2	1	1929310.5	3858621	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4962	2	2	1888903.0	3732812	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sphaerocarpa	TFCN_86C-9	2	2	1888138.0	3703442	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula toruloides	DBVPG_6739	2	1	1885885.5	3771771	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula diobovata	DBVPG_6202	2	1	1876926.0	3753852	0.5
4788	ddesferrioxamine[-00]	0.028	Cystobasidium sp.	DBVPG_10075	2	1	1826474.0	3652948	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula pacifica	TFCN_1A_1_5	2	2	1818632.5	3603477	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula toruloides	TFCN_152A_3	2	1	1808865.0	3617730	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-331D-1	2	2	1802562.5	3464299	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3446	2	1	1796529.0	3593058	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_152A-12	2	2	1758147.5	3470242	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_118C-2	2	2	1751304.5	3450619	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sphaerocarpa	NRRL_Y-7192	2	2	1717037.5	3394514	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sphaerocarpa	TFCN_86C_3	2	1	1715415.5	3430831	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_6803	2	1	1684849.0	3369698	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade XI	DBVPG_10348	2	1	1678705.0	3357410	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula glutinis	DBVPG_3985	2	1	1675106.0	3350212	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula diobovata	TFCN_7-9-3	2	2	1658188.0	3248722	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3237	2	1	1634259.0	3268518	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_1A-14	2	2	1551954.0	2994920	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula toruloides	DBVPG_6121	2	1	1532896.0	3065792	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula araucariae	NRRL_Y-17376	2	1	1472754.0	2945508	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-332C-1	2	2	1353996.0	2675893	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3445	2	1	1263283.5	2526567	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_5227	2	2	1238089.5	2411882	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	TFCN_48A-15	2	1	1089383.5	2178767	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula diobovata	TFCN_7-9-2	2	2	1084754.0	2057168	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-334D-3	2	2	914779.5	1742690	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula graminis	NRRL_Y-2474	2	2	899136.0	1751027	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	NRRL_Y-2510	2	1	741468.0	1482936	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_3442	2	0	0.0	0	0.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	DBVPG_4376	2	0	0.0	0	0.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	TFCN_25-334Y-6	2	0	0.0	0	0.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_4M-1-3	2	2	13872880.5	27703876	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_122C-2	2	2	12827353.0	25618258	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_130D-4	2	2	11717817.5	23386578	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_102C-2	2	2	11313035.0	22592014	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_17-337P-5	2	2	11034071.0	22027100	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_137C-3	2	2	10957962.5	21871098	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_17-334Y-2	2	2	10931372.0	21828598	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_102D-1	2	2	10692984.5	21348046	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_209-6-2	2	1	10505147.0	21010294	0.5
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	TFCN_98A-5	2	1	10360289.0	20720578	0.5
