ComponentIndex	n_members	max_rho_abs	es	p_maxrho_perm	p_es_perm	p_fdr_max	p_es_fdr	p_maxrho_fdr	trait	sig_es	sig_maxrho	sig_familywise
184	2	0.0669954346881633	0.4604298383909298	0.2860009999999999	0.386001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
297	32	0.1423417648372013	0.5570823984814459	0.3010009999999999	0.128001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
300	3	0.0575685901117848	0.1723483238901036	0.375001	0.875001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
350	13	0.0908963818275968	0.2177506933619225	0.444001	0.936001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
351	3	0.0511239407954138	0.2859037694897574	0.4290009999999999	0.702001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
352	3	0.0900122419370178	0.4896814240686197	0.220001	0.3540009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
365	2	0.0992440729882196	0.5533767796527201	0.104001	0.257001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
366	2	0.0416729639593676	0.2599171914482147	0.383001	0.648001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
367	2	0.045531944906282	0.2673469765413086	0.389001	0.6650010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
368	2	0.0422594196010407	0.1806711358744349	0.375001	0.7870010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
370	31	0.1576665759857773	0.3959025246329587	0.159001	0.502001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
373	2	0.1178935903462307	0.5314000205663797	0.085001	0.322001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
427	4	0.0794567199670148	0.3400270338940011	0.321001	0.592001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
429	4	0.2103315097060692	0.8827497664337592	0.006001	0.057001	0.955001	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
441	2	0.0448316859616069	0.2453060558696992	0.393001	0.695001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
444	8	0.1590579526390974	0.4751362430597067	0.079001	0.3570009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
499	51	0.1460139966058016	0.3609610798079291	0.326001	0.606001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
506	4	0.0694238732884509	0.315001964444305	0.3570009999999999	0.602001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
512	2	0.1162568388599296	0.5352403192550667	0.086001	0.2900009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
515	2	0.1317897409546733	0.7672639901502707	0.064001	0.138001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
518	3	0.0742500248742747	0.2000063049980286	0.244001	0.599001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
521	5	0.0529791232153892	0.1539063984173591	0.467001	0.965001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
526	17	0.1055341682495882	0.4174385757270448	0.380001	0.3730009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
529	32	0.1305904596163004	0.3256767951838822	0.341001	0.754001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
572	29	0.1487317950065801	0.3363085011096605	0.230001	0.724001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
574	6	0.0845013087141209	0.1964554200689808	0.378001	0.936001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
576	3	0.1477022643064713	0.6989287666709405	0.045001	0.153001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
589	3	0.0367950810587804	0.1031510518750323	0.4700009999999999	0.964001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
595	2	0.1761706554444657	1.1744973454174004	0.0130009999999999	0.034001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
597	7	0.1187417505466991	0.4056891298052636	0.158001	0.378001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
598	5	0.0596756767759568	0.2028472946486268	0.4720009999999999	0.916001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
602	2	0.0507689001681189	0.1800080222254778	0.332001	0.7850010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
604	2	0.0461238904170685	0.2024419808716659	0.395001	0.767001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
616	2	0.0169056906043252	0.0554180760448345	0.464001	0.967001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
655	4	0.0979871333716985	0.3266547811560998	0.242001	0.609001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
718	2	0.1391701679615004	0.7887673154992098	0.036001	0.117001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
730	2	0.0696013370738908	0.3779712907941347	0.278001	0.4810009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
735	30	0.1491958883819359	0.3994222774776003	0.203001	0.3580009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
752	3	0.1355949445912774	0.5677213297021616	0.074001	0.255001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
783	2	0.0922414598819121	0.4461683678243939	0.163001	0.381001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
785	2	0.1040543160027785	0.6212642280430605	0.129001	0.234001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
787	2	0.0773672782597919	0.2973513229608323	0.242001	0.618001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
821	7	0.1339571425557793	0.6240524213855039	0.156001	0.140001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
866	2	0.0770506535224455	0.4859782518061421	0.236001	0.3660009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
874	24	0.1712594874433096	0.3096079885039595	0.090001	0.738001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
878	5	0.0616468304074657	0.2503920773274971	0.454001	0.833001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
879	5	0.0648671523139286	0.1458750448279243	0.406001	0.915001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
882	2	0.013184132762546	0.0647657951160533	0.4970009999999999	0.965001	1.0	0.9968013841354724	0.5066685702917771	color_C_supernatant	False	False	False
887	46	0.1909675803648125	0.3767689087103151	0.065001	0.632001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
890	2	0.0760032846679159	0.2852218947387851	0.239001	0.611001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
891	3	0.2289354499105833	1.0882392136197585	0.002001	0.028001	0.732001	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
899	18	0.1362595012696872	0.3153489039540834	0.222001	0.827001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
900	2	0.0337058919131997	0.1303805282046654	0.396001	0.863001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
913	44	0.1635308431490349	0.3824238185841466	0.184001	0.583001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
914	9	0.0869274596152132	0.367713405374052	0.4140009999999999	0.4890009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
915	3	0.0926186171107383	0.4981523213138615	0.241001	0.3590009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
916	26	0.1387623410701454	0.3741655621209974	0.2820009999999999	0.573001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
918	47	0.1238925354954841	0.423636464653808	0.462001	0.401001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
919	9	0.1743943233433572	0.3273127378738032	0.031001	0.615001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
920	2	0.0930071891013407	0.5791926789846805	0.169001	0.270001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
924	5	0.1172128636466209	0.2829084980110873	0.189001	0.744001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
940	4	0.0399343591145799	0.1799335483620009	0.4760009999999999	0.831001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
963	6	0.0847109072068459	0.2055383779624051	0.392001	0.932001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
972	2	0.0532254005216073	0.2895575369542109	0.330001	0.645001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
985	39	0.2108673376559741	0.4340627150950429	0.027001	0.3510009999999999	0.952001	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
986	5	0.113571405225062	0.6793293095334689	0.218001	0.121001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
987	3	0.0726455682173696	0.2101779234712215	0.274001	0.638001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
988	17	0.1103580999290586	0.3062011042577296	0.4210009999999999	0.868001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1025	2	0.0691430140354607	0.3113742906276266	0.269001	0.590001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1034	24	0.1404354053707878	0.4062351329952802	0.254001	0.340001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1035	13	0.1171909971888298	0.3925471428612846	0.2830009999999999	0.579001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1036	6	0.0845031784518085	0.2042845044610998	0.270001	0.614001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1062	2	0.0759315278939194	0.2909023598443294	0.252001	0.6650010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1068	28	0.1375317896125681	0.3714242437334986	0.279001	0.576001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1069	3	0.1545733458272845	0.8040131529513469	0.040001	0.085001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1075	8	0.1064946751717873	0.2477136282789238	0.2980009999999999	0.853001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1096	7	0.0788572177050268	0.2579874482618456	0.402001	0.744001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1109	30	0.1157917390150048	0.2854470717452543	0.4740009999999999	0.927001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1110	27	0.1594640047851085	0.371056634440178	0.153001	0.598001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1112	2	0.0795913817880006	0.3644108120943177	0.230001	0.506001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1120	8	0.080774779673578	0.3302469092918225	0.449001	0.706001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1125	2	0.1950120031392553	1.4146065985701552	0.007001	0.0130009999999999	0.999001	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1147	28	0.0994419958430125	0.283137700425794	0.4870009999999999	0.815001	1.0	0.9968013841354724	0.5031470905017921	color_C_supernatant	False	False	False
1149	2	0.0745991293350406	0.5048352355872843	0.226001	0.313001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1151	13	0.1593693639231886	0.3198903159509888	0.085001	0.721001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1162	10	0.1509524025432184	0.5222357287809108	0.120001	0.241001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1163	10	0.1041408477668107	0.3103768261702659	0.3520009999999999	0.754001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1182	6	0.1453520865852799	0.5986916355737707	0.077001	0.174001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1185	81	0.1758594545034594	0.3398180808141905	0.173001	0.733001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1186	4	0.1326499511331141	0.5554974604085876	0.095001	0.240001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1189	3	0.0564501909339584	0.2519241515326443	0.4110009999999999	0.752001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1190	2	0.0528317990375194	0.206568529564569	0.3620009999999999	0.776001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1191	3	0.0925152680698469	0.4831524122542848	0.240001	0.3620009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1200	5	0.0655082167075251	0.3078734338607816	0.404001	0.635001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1217	2	0.0953442622606524	0.437339356351834	0.138001	0.4200009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1223	8	0.1089733901601888	0.2642307937684597	0.279001	0.856001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1260	2	0.0219889653474293	0.0970306420255715	0.4900009999999999	0.936001	1.0	0.9968013841354724	0.504117678539626	color_C_supernatant	False	False	False
1266	5	0.0476012352769675	0.2102066492521862	0.4870009999999999	0.906001	1.0	0.9968013841354724	0.5031470905017921	color_C_supernatant	False	False	False
1273	2	0.0821519612288936	0.3901928914140055	0.206001	0.4780009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1275	2	0.1636567999453422	0.8837038585566805	0.002001	0.008001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1283	15	0.110898942095554	0.3804437723948558	0.3560009999999999	0.512001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1298	5	0.1165159204613638	0.3567855375371886	0.208001	0.604001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1324	6	0.1163198371957504	0.4168820982181549	0.208001	0.4710009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1328	5	0.0528514613219909	0.2277662054490397	0.464001	0.888001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1337	4	0.175725951898899	0.7498459608410839	0.017001	0.080001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1357	15	0.1554171830447887	0.3186315608742275	0.115001	0.8100010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1361	6	0.0538746316967819	0.1662576047223444	0.461001	0.949001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1363	8	0.1438124448311495	0.5677063033787291	0.122001	0.180001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1402	7	0.1026485137081674	0.3233256350769209	0.327001	0.724001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1443	2	0.0418227868507656	0.1318929018643679	0.2840009999999999	0.5450010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1444	2	0.0477031913379588	0.1911755036968639	0.335001	0.739001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1445	14	0.1514750778346575	0.6178219850252414	0.097001	0.087001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1456	2	0.0720479634498593	0.2640626191264381	0.152001	0.323001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1458	5	0.1050184988724742	0.4113554448848696	0.250001	0.509001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1470	7	0.1071827761719952	0.3757019358582322	0.271001	0.5410010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1482	4	0.1386223034993895	0.3748967812824728	0.086001	0.508001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1491	3	0.0478835837476788	0.2170060626474571	0.4130009999999999	0.770001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1506	2	0.0676958109202473	0.4563033512021899	0.260001	0.3650009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1537	13	0.1149482886149965	0.3510429992012663	0.2990009999999999	0.5500010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1543	5	0.0891572688903315	0.3065615275945577	0.2960009999999999	0.694001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1544	2	0.0338894675393863	0.1866620848769925	0.4130009999999999	0.7870010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1547	10	0.2043176833293153	0.4768018398510347	0.0130009999999999	0.326001	0.986001	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1551	3	0.0484752384466865	0.1344124156666115	0.4310009999999999	0.932001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1564	3	0.0658608650969297	0.3108982169159001	0.3510009999999999	0.634001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1567	13	0.1151485153503719	0.2672119324421445	0.263001	0.649001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1600	2	0.0403933032155195	0.1404651382534352	0.395001	0.858001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1603	4	0.107831068139571	0.3201069650963533	0.188001	0.6640010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1604	55	0.1187996856392442	0.2635884883664809	0.4700009999999999	0.967001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1605	3	0.0799416115024463	0.2756845373924706	0.276001	0.6750010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1606	7	0.0910537128584605	0.267212223214309	0.3670009999999999	0.818001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1607	4	0.1248362703907327	0.6576828824310155	0.120001	0.150001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1610	2	0.1066939717797882	0.4674701682624261	0.116001	0.3690009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1611	12	0.1249082955028953	0.3039339607952079	0.265001	0.7850010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1617	4	0.0816093694104257	0.3175140256778361	0.320001	0.6570010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1619	5	0.065262790111383	0.2915027177985526	0.4190009999999999	0.6830010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1642	3	0.1543129322453881	0.5746779683880208	0.041001	0.255001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1646	3	0.1126320618779761	0.3574739812437585	0.105001	0.329001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1672	2	0.1652598514847808	1.4337132447245162	0.0090009999999999	0.005001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1676	3	0.0573983353272527	0.1496401954662801	0.376001	0.901001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1689	22	0.1425530735827184	0.4426903887995935	0.252001	0.3570009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1696	4	0.1936001874075833	0.7223400813044678	0.0110009999999999	0.144001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1715	3	0.0454276387057678	0.257380707666607	0.463001	0.7960010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1716	2	0.1510644943527077	0.777460639539009	0.0110009999999999	0.027001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1727	17	0.1273581388888567	0.4510821207700888	0.280001	0.390001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1730	2	0.0632525264738685	0.3243355497816833	0.2900009999999999	0.5370010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1742	2	0.0817228072544707	0.470917047066348	0.195001	0.3570009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1756	18	0.1186781658193853	0.3744199073749543	0.315001	0.631001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1757	9	0.0728596821009144	0.2060015561133485	0.440001	0.831001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1768	13	0.1070020741309028	0.3757194756422994	0.386001	0.592001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1772	2	0.0405902836512257	0.1349520114883197	0.4170009999999999	0.879001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1783	3	0.0790826607825391	0.3132090170719147	0.2950009999999999	0.633001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1791	2	0.0832829549920559	0.4006740926737316	0.205001	0.460001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1797	21	0.1252677426046815	0.3417346506964062	0.335001	0.704001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1829	13	0.1682553609194546	0.5641258796879252	0.066001	0.160001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1835	13	0.0628519592905633	0.2585640672081918	0.510001	0.932001	1.0	0.9968013841354724	0.5126688343504796	color_C_supernatant	False	False	False
1857	8	0.2166583542405168	0.5831087807221006	0.004001	0.117001	0.906001	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1862	5	0.0503556710899249	0.1118224975529426	0.396001	0.871001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1879	3	0.1744071836078692	0.6999968575847123	0.0130009999999999	0.130001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1900	8	0.1313456866066479	0.4663476704152801	0.157001	0.249001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1905	4	0.1404082157000176	0.4954761852904364	0.071001	0.324001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1910	5	0.0676861615050424	0.2245777049710815	0.406001	0.759001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1919	4	0.1080615421818709	0.5249332958564268	0.187001	0.272001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1927	4	0.0395368724913191	0.1511386365921024	0.510001	0.939001	1.0	0.9968013841354724	0.5126688343504796	color_C_supernatant	False	False	False
1929	4	0.0398470423492399	0.1523373468811878	0.4690009999999999	0.837001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1932	3	0.0623542140243192	0.1730653332706355	0.3010009999999999	0.6780010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1950	2	0.0519457312493822	0.2344520799626988	0.3480009999999999	0.697001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1952	3	0.0853868306042985	0.3270382489926837	0.265001	0.623001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1966	2	0.0669322356990846	0.357573745799168	0.2950009999999999	0.586001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1970	3	0.0399648373045066	0.2371512037617228	0.4970009999999999	0.818001	1.0	0.9968013841354724	0.5066685702917771	color_C_supernatant	False	False	False
1975	8	0.0851319458584557	0.3160560295700436	0.439001	0.772001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1980	3	0.0970072746325668	0.4555685472416772	0.195001	0.389001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1984	6	0.1670259025505445	0.7161070481771151	0.051001	0.098001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1987	5	0.0981874179825292	0.3498649337563831	0.264001	0.601001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1988	2	0.0675309071124677	0.3027753856548754	0.261001	0.5540010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
1999	3	0.1276158953743619	0.647822690059548	0.094001	0.183001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2007	6	0.1849520279972061	0.5320074415826203	0.020001	0.265001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2014	2	0.116469687352106	0.9500152909116152	0.074001	0.097001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2038	4	0.077727409979503	0.3482611769081387	0.329001	0.574001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2044	8	0.1102224008285061	0.4771142304927654	0.2830009999999999	0.343001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2052	17	0.0949291680521463	0.2093820955460588	0.449001	0.959001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2079	2	0.1140502675090829	0.5233541833677746	0.091001	0.315001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2100	2	0.1183456993379009	0.5564511395968647	0.085001	0.2850009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2126	3	0.0114460522411671	0.0356445681392636	0.4730009999999999	0.975001	1.0	0.9979072150442476	0.5021642497745716	color_C_supernatant	False	False	False
2133	5	0.0919605084679588	0.4480070572570752	0.263001	0.383001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2144	8	0.081651956191059	0.2336809571907778	0.449001	0.929001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2196	2	0.0574073071173171	0.2824633926918844	0.333001	0.637001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2205	3	0.0916028226949104	0.4343873765685317	0.227001	0.4320009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2207	3	0.0586649962033564	0.2695751354796836	0.394001	0.724001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2224	2	0.0709585393470425	0.3467929887162105	0.255001	0.5310010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2234	6	0.0681567721629787	0.2316329988130472	0.454001	0.892001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2249	6	0.0867343083287977	0.3178077515506097	0.334001	0.515001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2262	5	0.041368681539964	0.1211590216224412	0.4720009999999999	0.958001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2284	2	0.1499513372050261	0.7975029458720908	0.030001	0.119001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2313	11	0.1579536587863754	0.4157091364133706	0.091001	0.4880009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
