row ID,dedup_group_id,group_size,is_group_representative,is_isf_member,isf_root_row_id
24084,asid_46427,8,False,True,46427
24091,asid_24091,1,True,False,24091
24104,asid_24104,1,True,False,24104
24109,asid_24109,2,True,False,24109
24122,asid_24122,1,True,False,24122
24125,asid_4139,3,False,False,24125
24126,asid_24126,1,True,False,24126
24128,asid_24128,1,True,False,24128
24133,asid_24133,1,True,False,24133
24139,asid_203,10,False,False,24139
24145,asid_24145,4,False,False,24145
24146,asid_24146,1,True,False,24146
24151,asid_24151,1,True,False,24151
24166,asid_24166,1,True,False,24166
24169,asid_24169,1,True,False,24169
24183,asid_13898,1,True,False,24183
24184,asid_1799,3,False,False,24184
24193,asid_24193,1,True,False,24193
24198,asid_16254,3,False,False,24198
24204,asid_24204,1,True,False,24204
24214,asid_7573,5,False,False,24214
24221,asid_24221,1,True,False,24221
24226,asid_24226,1,True,False,24226
24234,asid_24234,1,True,False,24234
24248,asid_24248,1,True,False,24248
24249,asid_10107,2,False,False,24249
24254,asid_2646,4,False,False,24254
24255,asid_14046,1,True,False,24255
24258,asid_24258,1,True,False,24258
24270,asid_24270,1,True,False,24270
24282,asid_13892,3,False,False,24282
24284,asid_24284,1,True,False,24284
24289,asid_24289,1,True,False,24289
24294,asid_24294,1,True,False,24294
24299,asid_24299,1,True,False,24299
24302,asid_24302,1,True,False,24302
24309,asid_24309,1,True,False,24309
24310,asid_24310,1,True,False,24310
24312,asid_24312,1,True,False,24312
24315,asid_16306,2,False,False,24315
24329,asid_34847,2,True,False,24329
24337,asid_24337,1,True,False,24337
24340,asid_444,2,False,True,444
24350,asid_1347,10,False,True,1347
24352,asid_24352,1,True,False,24352
24361,asid_25604,2,False,True,25604
24365,asid_24365,1,True,False,24365
24371,asid_15610,1,True,False,24371
24381,asid_24381,1,True,False,24381
24396,asid_24396,1,True,False,24396
24400,asid_18855,3,False,False,24400
24424,asid_24424,1,True,False,24424
24426,asid_24426,1,True,False,24426
24427,asid_24427,1,True,False,24427
24446,asid_24446,1,True,False,24446
24449,asid_11754,2,False,False,24449
24450,asid_290,3,False,False,24450
24453,asid_25848,2,True,True,25848
24463,asid_3725,2,False,False,24463
24474,asid_24474,1,True,False,24474
24476,asid_24476,1,True,False,24476
24478,asid_24478,1,True,False,24478
24494,asid_24494,2,True,False,24494
24495,asid_24495,1,True,False,24495
24497,asid_222,10,False,False,24497
24499,asid_24499,1,True,False,24499
24507,asid_24507,2,True,False,24507
24510,asid_24510,1,True,False,24510
24514,asid_24514,1,True,False,24514
24522,asid_24522,1,True,False,24522
24531,asid_24531,1,True,False,24531
24534,asid_24534,1,True,False,24534
24536,asid_24536,1,True,False,24536
24538,asid_3641,3,True,True,3641
24544,asid_9020,2,False,False,24544
24555,asid_24555,1,True,False,24555
24556,asid_24556,1,True,False,24556
24557,asid_24557,1,True,False,24557
24558,asid_24558,1,True,False,24558
24560,asid_24560,1,True,False,24560
24570,asid_24570,1,True,False,24570
24573,asid_24573,1,True,False,24573
24580,asid_24580,1,True,False,24580
24594,asid_24594,1,True,False,24594
24602,asid_2559,3,True,True,21598
24610,asid_24610,1,True,False,24610
24616,asid_8446,1,True,False,24616
24630,asid_24630,1,True,False,24630
24632,asid_24632,2,True,False,24632
24652,asid_24652,1,True,False,24652
24659,asid_24659,1,True,False,24659
24665,asid_24665,1,True,False,24665
24671,asid_2793,2,False,True,2793
24677,asid_24677,1,True,False,24677
24678,asid_24678,1,True,False,24678
24680,asid_24680,1,True,False,24680
24685,asid_8096,2,False,True,8096
24692,asid_9151,5,True,True,9151
24699,asid_24699,1,True,False,24699
24708,asid_24708,1,True,False,24708
24713,asid_24713,1,True,False,24713
24718,asid_12183,4,False,False,24718
24720,asid_7891,3,False,False,24720
24721,asid_24721,2,False,False,24721
24730,asid_24730,2,False,False,24730
24733,asid_24733,2,True,False,24733
24734,asid_24734,1,True,False,24734
24735,asid_24735,4,False,False,24735
24738,asid_24738,1,True,False,24738
24745,asid_22604,2,False,False,24745
24752,asid_24752,1,True,False,24752
24753,asid_5530,2,False,True,5530
24756,asid_24756,1,True,False,24756
24762,asid_12414,8,False,True,12414
24766,asid_24766,1,True,False,24766
24771,asid_24771,1,True,False,24771
24776,asid_24776,1,True,False,24776
24777,asid_24777,1,True,False,24777
24782,asid_9651,2,False,False,24782
24783,asid_24783,1,True,False,24783
24789,asid_14,9,False,False,24789
24792,asid_18998,2,False,False,24792
24798,asid_24798,1,True,False,24798
24810,asid_24810,1,True,False,24810
24811,asid_24811,1,True,False,24811
24820,asid_24820,1,True,False,24820
24825,asid_24825,1,True,False,24825
24837,asid_24837,1,True,False,24837
24839,asid_24839,1,True,False,24839
24847,asid_7737,4,False,True,7737
24848,asid_24848,1,True,False,24848
24854,asid_1347,10,False,True,1347
24856,asid_24856,1,True,False,24856
24860,asid_24860,1,True,False,24860
24866,asid_24866,1,True,False,24866
24867,asid_24867,1,True,False,24867
24878,asid_9901,1,True,False,24878
24885,asid_24885,2,True,False,24885
24894,asid_24894,1,True,False,24894
24897,asid_24897,1,True,False,24897
24899,asid_11808,3,False,False,24899
24901,asid_24901,1,True,False,24901
24909,asid_24909,1,True,False,24909
24911,asid_24911,1,True,False,24911
24912,asid_24912,1,True,False,24912
24918,asid_24918,1,True,False,24918
24923,asid_24923,1,True,False,24923
24931,asid_24931,1,True,False,24931
24934,asid_9643,5,False,False,24934
24935,asid_6638,2,False,False,24935
24937,asid_24937,1,True,False,24937
24941,asid_24941,1,True,False,24941
24942,asid_24942,1,True,False,24942
24947,asid_6673,2,False,False,24947
24950,asid_24950,5,False,False,24950
24953,asid_24953,1,True,False,24953
24954,asid_24954,4,False,False,24954
24959,asid_15691,2,False,False,24959
24960,asid_24960,1,True,False,24960
24980,asid_24980,1,True,False,24980
24984,asid_24984,1,True,False,24984
24987,asid_24987,2,True,False,24987
24991,asid_9152,2,False,False,24991
24996,asid_24996,1,True,False,24996
24998,asid_24998,3,False,False,24998
25000,asid_25000,1,True,False,25000
25003,asid_25003,1,True,False,25003
25005,asid_25005,1,True,False,25005
25008,asid_10986,2,False,False,25008
25016,asid_25016,1,True,False,25016
25018,asid_9884,2,False,False,25018
25021,asid_25021,1,True,False,25021
25022,asid_25022,1,True,False,25022
25027,asid_25027,1,True,False,25027
25029,asid_25504,2,False,False,25029
25031,asid_25031,2,False,False,25031
25032,asid_25032,1,True,False,25032
25042,asid_28791,1,True,False,25042
25045,asid_9585,2,False,False,25045
25047,asid_222,10,False,True,222
25052,asid_25052,1,True,False,25052
25059,asid_25059,1,True,False,25059
25062,asid_3994,4,True,True,10925
25063,asid_25063,1,True,False,25063
25079,asid_25079,1,True,False,25079
25085,asid_25085,1,True,False,25085
25090,asid_25090,1,True,False,25090
25092,asid_549,8,False,False,25092
25097,asid_19887,2,False,True,19887
25101,asid_25101,1,True,False,25101
25107,asid_5704,2,False,False,25107
25114,asid_25114,1,True,False,25114
25118,asid_25118,1,True,False,25118
25123,asid_25123,1,True,False,25123
25130,asid_232,10,True,True,6144
25131,asid_25131,1,True,False,25131
25147,asid_25147,1,True,False,25147
25148,asid_4053,7,False,False,25148
25155,asid_25155,1,True,False,25155
25163,asid_25163,1,True,False,25163
25165,asid_25165,1,True,False,25165
25170,asid_25170,1,True,False,25170
25172,asid_25172,1,True,False,25172
25176,asid_25176,1,True,False,25176
25181,asid_25181,1,True,False,25181
25194,asid_25194,2,True,False,25194
25200,asid_25200,1,True,False,25200
25206,asid_25206,1,True,False,25206
25213,asid_4607,3,False,False,25213
25217,asid_25217,2,False,False,25217
25226,asid_25226,2,False,False,25226
25233,asid_25233,1,True,False,25233
25237,asid_25237,1,True,False,25237
25238,asid_25238,1,True,False,25238
25242,asid_25242,1,True,False,25242
25245,asid_25245,1,True,False,25245
25247,asid_20370,2,False,True,20370
25254,asid_25254,1,True,False,25254
25257,asid_7354,1,True,False,25257
25258,asid_25258,1,True,False,25258
25259,asid_25259,1,True,False,25259
25263,asid_25263,1,True,False,25263
25270,asid_3253,4,False,False,25270
25271,asid_25271,1,True,False,25271
25272,asid_418,4,False,False,25272
25277,asid_25277,1,True,False,25277
25299,asid_25299,1,True,False,25299
25305,asid_25305,1,True,False,25305
25307,asid_25307,1,True,False,25307
25313,asid_25313,1,True,False,25313
25327,asid_25327,2,False,False,25327
25335,asid_25335,2,True,False,25335
25338,asid_25338,1,True,False,25338
25341,asid_25341,1,True,False,25341
25348,asid_25348,1,True,False,25348
25351,asid_25351,1,True,False,25351
25358,asid_816,5,False,False,25358
25367,asid_7737,4,False,False,25367
25379,asid_20646,4,False,False,25379
25390,asid_3845,4,False,False,25390
25391,asid_25391,1,True,False,25391
25392,asid_25392,1,True,False,25392
25398,asid_25398,1,True,False,25398
25399,asid_9883,2,True,True,9883
25403,asid_25403,1,True,False,25403
25404,asid_25404,1,True,False,25404
25408,asid_25408,1,True,False,25408
25411,asid_25411,1,True,False,25411
25420,asid_25420,1,True,False,25420
25428,asid_25428,1,True,False,25428
25431,asid_25431,1,True,False,25431
25433,asid_25433,1,True,False,25433
25441,asid_25441,1,True,False,25441
25445,asid_25445,1,True,False,25445
25451,asid_15543,4,False,True,15543
25458,asid_1828,12,False,True,903
25481,asid_3709,4,False,False,25481
25482,asid_25482,1,True,False,25482
25483,asid_25483,1,True,False,25483
25490,asid_4116,1,True,False,25490
25504,asid_25504,2,True,False,25504
25505,asid_25505,1,True,False,25505
25510,asid_25510,2,True,False,25510
25512,asid_25512,1,True,False,25512
25516,asid_1701,3,False,False,25516
25520,asid_25520,1,True,False,25520
25523,asid_25523,1,True,False,25523
25525,asid_25525,1,True,False,25525
25529,asid_25529,1,True,False,25529
25531,asid_26183,2,True,False,25531
25533,asid_25533,1,True,False,25533
25535,asid_5222,3,True,True,5222
25541,asid_17036,2,True,True,17036
25547,asid_6736,3,True,True,39685
25548,asid_25548,1,True,False,25548
25555,asid_25555,1,True,False,25555
25558,asid_25558,1,True,False,25558
25562,asid_25562,1,True,False,25562
25568,asid_25568,1,True,False,25568
25574,asid_25574,1,True,False,25574
25578,asid_25578,1,True,False,25578
25579,asid_4263,2,False,True,4263
25581,asid_2608,3,False,False,25581
25582,asid_25582,1,True,False,25582
25583,asid_25583,2,False,False,25583
25584,asid_25584,1,True,False,25584
25588,asid_25588,1,True,False,25588
25596,asid_12109,2,False,False,25596
25602,asid_25602,1,True,False,25602
25604,asid_25604,2,True,False,25604
25607,asid_25607,1,True,False,25607
25613,asid_25613,1,True,False,25613
25614,asid_25614,1,True,False,25614
25619,asid_25619,1,True,False,25619
25623,asid_16371,3,False,True,16371
25629,asid_23593,3,False,True,19397
25634,asid_25634,1,True,False,25634
25638,asid_14831,2,False,False,25638
25646,asid_25646,3,False,False,25646
25652,asid_15194,2,True,False,25652
25654,asid_25654,1,True,False,25654
25656,asid_3030,7,False,False,25656
25663,asid_25663,1,True,False,25663
25666,asid_25666,1,True,False,25666
25668,asid_25668,1,True,False,25668
25674,asid_25674,3,False,False,25674
25683,asid_25683,1,True,False,25683
25685,asid_25685,1,True,False,25685
25697,asid_25697,1,True,False,25697
25699,asid_25699,1,True,False,25699
25705,asid_12557,2,False,False,25705
25713,asid_25713,2,False,False,25713
25714,asid_25714,2,True,False,25714
25722,asid_25722,1,True,False,25722
25735,asid_25735,2,True,False,25735
25738,asid_25738,1,True,False,25738
25741,asid_25741,1,True,False,25741
25744,asid_25744,1,True,False,25744
25748,asid_25748,5,False,False,25748
25750,asid_25750,1,True,False,25750
25754,asid_25754,1,True,False,25754
25762,asid_25762,2,True,False,25762
25766,asid_317,13,True,True,1941
25771,asid_25771,1,True,False,25771
25775,asid_25775,1,True,False,25775
25793,asid_25793,1,True,False,25793
25797,asid_12183,4,False,False,25797
25798,asid_3643,6,False,True,3643
25802,asid_25802,1,True,False,25802
25803,asid_25803,2,False,False,25803
25811,asid_25811,1,True,False,25811
25813,asid_25813,1,True,False,25813
25817,asid_25817,1,True,False,25817
25818,asid_25818,1,True,False,25818
25820,asid_43519,2,True,False,25820
25831,asid_25831,1,True,False,25831
25840,asid_25840,1,True,False,25840
25842,asid_25842,2,False,False,25842
25845,asid_2372,5,False,True,46955
25848,asid_25848,2,False,False,25848
25849,asid_15784,4,False,False,25849
25873,asid_1242,18,False,True,1242
25881,asid_25881,1,True,False,25881
25883,asid_25883,2,True,False,25883
25884,asid_25884,1,True,False,25884
25885,asid_25885,1,True,False,25885
25888,asid_14618,11,False,True,503
25893,asid_25893,2,True,False,25893
25896,asid_25896,1,True,False,25896
25902,asid_25902,1,True,False,25902
25904,asid_16862,2,False,False,25904
25905,asid_2734,4,True,True,2734
25920,asid_25920,1,True,False,25920
25921,asid_25921,1,True,False,25921
25923,asid_25923,1,True,False,25923
25926,asid_25926,1,True,False,25926
25935,asid_25935,1,True,False,25935
25936,asid_22399,2,False,False,25936
25942,asid_25942,1,True,False,25942
25945,asid_25945,1,True,False,25945
25946,asid_25946,1,True,False,25946
25947,asid_25947,1,True,False,25947
25969,asid_25969,2,False,False,25969
25972,asid_25972,1,True,False,25972
25974,asid_25974,1,True,False,25974
25975,asid_25975,2,True,False,25975
25978,asid_25978,2,False,False,25978
25984,asid_25984,1,True,False,25984
25990,asid_25990,1,True,False,25990
25995,asid_25995,1,True,False,25995
25998,asid_25998,1,True,False,25998
26000,asid_26000,3,False,False,26000
26002,asid_26002,1,True,False,26002
26008,asid_6076,2,True,False,26008
26024,asid_26024,1,True,False,26024
26028,asid_651,15,False,False,26028
26032,asid_13709,2,False,False,26032
26034,asid_26034,1,True,False,26034
26039,asid_23559,4,False,True,11608
26042,asid_26042,1,True,False,26042
26046,asid_26046,6,False,False,26046
26055,asid_10666,5,True,True,10666
26056,asid_26056,1,True,False,26056
26059,asid_26059,1,True,False,26059
26060,asid_21106,2,False,False,26060
26075,asid_26075,1,True,False,26075
26083,asid_26083,1,True,False,26083
26084,asid_26084,2,True,False,26084
26087,asid_26087,1,True,False,26087
26088,asid_26088,1,True,False,26088
26093,asid_26093,1,True,False,26093
26095,asid_26095,2,False,False,26095
26100,asid_26100,1,True,False,26100
26101,asid_26101,1,True,False,26101
26105,asid_26105,1,True,False,26105
26110,asid_26110,1,True,False,26110
26126,asid_26126,2,True,False,26126
26131,asid_26131,1,True,False,26131
26133,asid_26133,1,True,False,26133
26138,asid_26138,3,False,False,26138
26139,asid_26139,2,True,False,26139
26140,asid_26140,1,True,False,26140
26141,asid_26141,1,True,False,26141
26143,asid_26143,1,True,False,26143
26144,asid_26144,1,True,False,26144
26151,asid_4721,6,False,True,4721
26159,asid_26159,1,True,False,26159
26161,asid_26161,2,True,False,26161
26167,asid_26167,1,True,False,26167
26170,asid_26170,1,True,False,26170
26177,asid_26177,1,True,False,26177
26179,asid_26179,1,True,False,26179
26182,asid_26182,1,True,False,26182
26183,asid_26183,2,False,False,26183
26184,asid_26184,1,True,False,26184
26186,asid_26186,1,True,False,26186
26187,asid_26187,1,True,False,26187
26199,asid_1727,8,False,False,26199
26202,asid_26202,1,True,False,26202
26209,asid_26209,1,True,False,26209
26223,asid_26223,1,True,False,26223
26230,asid_23453,3,False,False,26230
26235,asid_26235,1,True,False,26235
26240,asid_26240,1,True,False,26240
26248,asid_26248,1,True,False,26248
26249,asid_15802,2,True,True,15802
26253,asid_15543,4,False,True,15543
26256,asid_26256,1,True,False,26256
26261,asid_26663,6,False,False,26261
26268,asid_26268,1,True,False,26268
26271,asid_26271,1,True,False,26271
26283,asid_26283,2,False,False,26283
26291,asid_26291,1,True,False,26291
26297,asid_1002,7,False,False,26297
26300,asid_26300,1,True,False,26300
26305,asid_26305,1,True,False,26305
26310,asid_13200,2,False,False,26310
26323,asid_26323,2,False,False,26323
26325,asid_26325,1,True,False,26325
26327,asid_26327,1,True,False,26327
26340,asid_26340,1,True,False,26340
26341,asid_26341,1,True,False,26341
26348,asid_6800,17,False,False,26348
26356,asid_26356,1,True,False,26356
26368,asid_26368,1,True,False,26368
26370,asid_26370,1,True,False,26370
26371,asid_26371,1,True,False,26371
26379,asid_26379,2,False,False,26379
26381,asid_26381,1,True,False,26381
26382,asid_26382,3,False,False,26382
26384,asid_15773,2,True,False,26384
26386,asid_6454,2,False,False,26386
26393,asid_28725,7,False,False,26393
26394,asid_1242,18,False,True,3718
26395,asid_45279,2,True,False,26395
26397,asid_26397,1,True,False,26397
26403,asid_26403,1,True,False,26403
26408,asid_26408,2,False,False,26408
26416,asid_26416,1,True,False,26416
26420,asid_26420,1,True,False,26420
26426,asid_26426,1,True,False,26426
26444,asid_12486,2,False,False,26444
26459,asid_26459,1,True,False,26459
26470,asid_26470,1,True,False,26470
26471,asid_26471,1,True,False,26471
26472,asid_5180,4,False,False,26472
26474,asid_19621,2,False,False,26474
26483,asid_26483,1,True,False,26483
26484,asid_505,5,False,False,26484
26485,asid_26485,1,True,False,26485
26489,asid_26489,1,True,False,26489
26495,asid_26495,1,True,False,26495
26507,asid_26507,1,True,False,26507
26512,asid_26512,1,True,False,26512
26523,asid_26523,2,False,False,26523
26524,asid_193,11,False,True,3829
26532,asid_27647,3,False,False,26532
26538,asid_4740,2,False,False,26538
26542,asid_26542,1,True,False,26542
26543,asid_26543,1,True,False,26543
26550,asid_26550,1,True,False,26550
26552,asid_26552,1,True,False,26552
26554,asid_74,32,False,False,26554
26558,asid_26558,1,True,False,26558
26566,asid_8985,2,False,False,26566
26574,asid_26574,2,False,False,26574
26575,asid_26575,1,True,False,26575
26579,asid_26579,1,True,False,26579
26581,asid_26581,1,True,False,26581
26591,asid_26591,1,True,False,26591
26598,asid_26598,1,True,False,26598
26604,asid_3827,3,False,False,26604
26607,asid_26607,2,True,False,26607
26616,asid_26616,1,True,False,26616
26625,asid_3884,6,False,False,26625
26630,asid_26630,1,True,False,26630
26631,asid_6715,4,False,False,26631
26634,asid_39748,2,True,False,26634
26638,asid_26638,1,True,False,26638
26639,asid_26639,1,True,False,26639
26640,asid_26640,1,True,False,26640
26647,asid_26647,1,True,False,26647
26656,asid_1727,8,False,False,26656
26658,asid_26658,1,True,False,26658
26662,asid_26662,1,True,False,26662
26663,asid_26663,6,False,False,26663
26664,asid_26664,2,True,False,26664
26669,asid_26669,2,False,False,26669
26670,asid_26670,1,True,False,26670
26673,asid_26673,1,True,False,26673
26683,asid_7194,3,False,False,26683
26686,asid_26686,1,True,False,26686
26695,asid_26695,2,True,False,26695
26699,asid_26699,1,True,False,26699
26700,asid_26700,2,True,False,26700
26701,asid_26701,1,True,False,26701
26703,asid_26703,1,True,False,26703
26713,asid_26713,1,True,False,26713
26714,asid_26714,1,True,False,26714
26715,asid_26715,7,False,False,26715
26720,asid_2810,7,False,True,21619
26721,asid_26721,1,True,False,26721
26724,asid_3514,3,False,False,26724
26730,asid_651,15,False,False,26730
26738,asid_26738,1,True,False,26738
26740,asid_26740,1,True,False,26740
26753,asid_26753,1,True,False,26753
26757,asid_26757,1,True,False,26757
26758,asid_20590,2,True,False,26758
26760,asid_12914,2,False,False,26760
26761,asid_35,8,False,False,26761
26762,asid_26762,1,True,False,26762
26764,asid_26764,1,True,False,26764
26772,asid_26772,1,True,False,26772
26786,asid_26786,1,True,False,26786
26790,asid_1865,3,False,False,26790
26797,asid_26797,1,True,False,26797
26818,asid_26818,1,True,False,26818
26820,asid_26820,1,True,False,26820
26822,asid_26822,1,True,False,26822
26823,asid_6991,6,False,False,26823
26831,asid_26831,1,True,False,26831
26840,asid_26840,1,True,False,26840
26844,asid_26844,2,True,False,26844
26859,asid_26859,1,True,False,26859
26866,asid_26866,1,True,False,26866
26871,asid_26871,1,True,False,26871
26878,asid_26878,2,True,False,26878
26880,asid_26880,3,True,False,26880
26892,asid_15212,9,False,True,15212
26893,asid_15839,4,True,True,3351
26896,asid_26896,1,True,False,26896
26902,asid_5560,5,False,True,7492
26904,asid_26904,7,True,False,26904
26926,asid_13679,2,False,False,26926
26927,asid_4853,2,False,False,26927
26928,asid_1242,18,False,True,403
26929,asid_13781,1,True,False,26929
26938,asid_26938,5,False,False,26938
26942,asid_26942,1,True,False,26942
26952,asid_418,4,False,False,26952
26970,asid_26970,1,True,False,26970
26972,asid_26972,1,True,False,26972
26974,asid_26974,2,False,False,26974
26979,asid_26979,1,True,False,26979
26981,asid_26981,1,True,False,26981
26992,asid_26992,3,False,False,26992
26999,asid_19013,1,True,False,26999
27001,asid_27001,1,True,False,27001
27012,asid_27012,2,True,False,27012
27021,asid_27021,1,True,False,27021
27022,asid_2141,4,True,True,2141
27038,asid_27038,1,True,False,27038
27041,asid_27041,1,True,False,27041
27042,asid_16305,2,False,False,27042
27045,asid_27045,2,True,False,27045
27046,asid_27046,1,True,False,27046
27054,asid_22270,3,False,False,27054
27061,asid_27061,1,True,False,27061
27069,asid_14506,3,False,False,27069
27075,asid_34523,2,False,True,13708
27089,asid_27089,1,True,False,27089
27092,asid_9812,1,True,False,27092
27095,asid_9716,2,True,False,27095
27111,asid_27111,1,True,False,27111
27121,asid_1703,4,False,False,27121
27122,asid_27122,1,True,False,27122
27126,asid_27126,1,True,False,27126
27130,asid_1831,10,True,True,2217
27132,asid_27132,1,True,False,27132
27135,asid_12726,1,True,False,27135
27147,asid_27147,1,True,False,27147
27160,asid_27160,1,True,False,27160
27161,asid_6891,5,False,False,27161
27163,asid_26046,6,False,True,26046
27164,asid_27164,1,True,False,27164
27170,asid_27170,1,True,False,27170
27176,asid_18566,2,False,False,27176
27179,asid_27179,1,True,False,27179
27185,asid_26700,2,False,True,26700
27189,asid_17547,2,False,False,27189
27194,asid_29695,4,False,False,27194
27196,asid_27196,1,True,False,27196
27204,asid_27204,2,False,False,27204
27205,asid_27205,1,True,False,27205
27206,asid_27206,1,True,False,27206
27210,asid_1358,2,False,False,27210
27218,asid_27218,3,False,False,27218
27222,asid_42435,2,True,False,27222
27225,asid_27225,1,True,False,27225
27233,asid_27233,2,False,False,27233
27243,asid_27243,1,True,False,27243
27247,asid_21913,3,False,False,27247
27258,asid_27258,1,True,False,27258
27260,asid_10003,2,True,False,27260
27261,asid_27261,1,True,False,27261
27275,asid_27275,1,True,False,27275
27278,asid_27278,1,True,False,27278
27279,asid_27279,1,True,False,27279
27280,asid_3149,5,False,False,27280
27285,asid_27285,1,True,False,27285
27289,asid_27289,1,True,False,27289
27293,asid_27293,1,True,False,27293
27298,asid_27298,1,True,False,27298
27300,asid_27300,1,True,False,27300
27321,asid_27321,1,True,False,27321
27330,asid_44876,2,False,True,44876
27332,asid_27332,2,False,False,27332
27334,asid_27334,1,True,False,27334
27346,asid_27346,1,True,False,27346
27349,asid_27349,1,True,False,27349
27370,asid_27370,1,True,False,27370
27376,asid_27376,1,True,False,27376
27401,asid_27401,1,True,False,27401
27413,asid_27413,1,True,False,27413
27421,asid_473,3,False,False,27421
27438,asid_27438,1,True,False,27438
27441,asid_27441,1,True,False,27441
27443,asid_27443,1,True,False,27443
27452,asid_11045,3,False,False,27452
27453,asid_27453,5,False,False,27453
27460,asid_12671,5,False,True,12671
27461,asid_27461,1,True,False,27461
27464,asid_27464,1,True,False,27464
27466,asid_27466,1,True,False,27466
27469,asid_10379,3,False,False,27469
27475,asid_35671,1,True,False,27475
27478,asid_27478,1,True,False,27478
27479,asid_7816,3,True,True,7816
27483,asid_27483,1,True,False,27483
27486,asid_13442,2,False,False,27486
27490,asid_27490,1,True,False,27490
27491,asid_35103,1,True,False,27491
27494,asid_19573,2,False,False,27494
27499,asid_13715,2,False,False,27499
27506,asid_27506,1,True,False,27506
27507,asid_27507,1,True,False,27507
27512,asid_27512,1,True,False,27512
27515,asid_27515,1,True,False,27515
27516,asid_27516,1,True,False,27516
27526,asid_9149,2,False,False,27526
27538,asid_27538,1,True,False,27538
27547,asid_27547,1,True,False,27547
27548,asid_22447,2,False,True,22447
27551,asid_27551,1,True,False,27551
27565,asid_1347,10,False,True,1347
27567,asid_27567,1,True,False,27567
27571,asid_27571,1,True,False,27571
27572,asid_4219,3,False,False,27572
27576,asid_27576,1,True,False,27576
27584,asid_27584,1,True,False,27584
27589,asid_27589,1,True,False,27589
27592,asid_27592,2,False,False,27592
27597,asid_27597,1,True,False,27597
27609,asid_27609,1,True,False,27609
27621,asid_37247,3,False,True,37247
27628,asid_27628,1,True,False,27628
27630,asid_27630,1,True,False,27630
27636,asid_27636,1,True,False,27636
27640,asid_33638,7,False,False,27640
27642,asid_27642,1,True,False,27642
27647,asid_27647,3,False,False,27647
27648,asid_27648,1,True,False,27648
27650,asid_27650,1,True,False,27650
27655,asid_27655,1,True,False,27655
27665,asid_27665,1,True,False,27665
27668,asid_26000,3,False,False,27668
27676,asid_27676,1,True,False,27676
27678,asid_27678,1,True,False,27678
27682,asid_27682,1,True,False,27682
27685,asid_321,2,False,False,27685
27688,asid_27688,1,True,False,27688
27689,asid_27689,1,True,False,27689
27695,asid_27695,1,True,False,27695
27696,asid_27696,1,True,False,27696
27699,asid_317,13,False,False,27699
27701,asid_27701,1,True,False,27701
27723,asid_27723,1,True,False,27723
27728,asid_27728,1,True,False,27728
27729,asid_27729,1,True,False,27729
27736,asid_3532,8,False,True,4957
27739,asid_27739,1,True,False,27739
27740,asid_8080,2,False,False,27740
27741,asid_27741,1,True,False,27741
27742,asid_27742,1,True,False,27742
27747,asid_27747,1,True,False,27747
27751,asid_27751,1,True,False,27751
27755,asid_27755,1,True,False,27755
27762,asid_27762,1,True,False,27762
27766,asid_16263,2,False,False,27766
27782,asid_27782,2,True,False,27782
27783,asid_27783,1,True,False,27783
27786,asid_27786,1,True,False,27786
27800,asid_27800,1,True,False,27800
27803,asid_46105,3,False,False,27803
27807,asid_27807,1,True,False,27807
27820,asid_27820,1,True,False,27820
27821,asid_27821,1,True,False,27821
27824,asid_27824,1,True,False,27824
27826,asid_27826,1,True,False,27826
27828,asid_27828,1,True,False,27828
27833,asid_27833,1,True,False,27833
27841,asid_32024,2,True,False,27841
27842,asid_27842,1,True,False,27842
27845,asid_27845,1,True,False,27845
27849,asid_27849,1,True,False,27849
27850,asid_27850,1,True,False,27850
27862,asid_9836,4,False,True,9836
27884,asid_3532,8,False,True,4718
27888,asid_29876,2,False,True,29876
27889,asid_27889,1,True,False,27889
27890,asid_27890,1,True,False,27890
27894,asid_27894,1,True,False,27894
27895,asid_4613,4,False,False,27895
27900,asid_27900,1,True,False,27900
27905,asid_27905,1,True,False,27905
27907,asid_317,13,False,False,27907
27911,asid_27911,1,True,False,27911
27916,asid_27916,1,True,False,27916
27922,asid_27922,1,True,False,27922
27926,asid_27926,1,True,False,27926
27928,asid_616,12,False,False,27928
27931,asid_27931,1,True,False,27931
27935,asid_18629,2,False,False,27935
27944,asid_27944,1,True,False,27944
27946,asid_15960,2,False,False,27946
27963,asid_27963,1,True,False,27963
27966,asid_27966,1,True,False,27966
27976,asid_27976,1,True,False,27976
27984,asid_27984,3,True,False,27984
27998,asid_5510,4,False,False,27998
28002,asid_5682,3,True,True,5682
28005,asid_28005,1,True,False,28005
28018,asid_28018,1,True,False,28018
28019,asid_28019,2,True,False,28019
28026,asid_18618,2,True,False,28026
28027,asid_554,2,False,True,554
28029,asid_35129,2,True,False,28029
28032,asid_28032,1,True,False,28032
28038,asid_28038,1,True,False,28038
28041,asid_28041,1,True,False,28041
28061,asid_8927,5,True,True,8927
28065,asid_28065,1,True,False,28065
28070,asid_28070,1,True,False,28070
28077,asid_28077,1,True,False,28077
28079,asid_28079,1,True,False,28079
28083,asid_28083,1,True,False,28083
28098,asid_2829,4,False,False,28098
28104,asid_2810,7,False,False,28104
28108,asid_28108,1,True,False,28108
28110,asid_41075,2,False,False,28110
28126,asid_28126,2,True,False,28126
28133,asid_28133,1,True,False,28133
28139,asid_28139,1,True,False,28139
28142,asid_3404,12,False,True,7084
28143,asid_28143,1,True,False,28143
28156,asid_5485,1,True,False,28156
